id,YEAR,MONTH,TEMP,PRCP
45,1951,2,32.0,27.38
45,1951,3,36.36,27.69
45,1951,4,44.79,50.27
45,1951,5,57.93,40.32
45,1951,6,62.34,53.61
45,1951,7,73.73,42.47
45,1951,8,70.66,49.46
45,1951,9,61.85,21.66
45,1951,10,48.96,26.56
45,1951,11,35.08,24.44
45,1951,12,27.78,27.42
45,1952,1,30.86,20.16
45,1952,2,32.13,34.77
45,1952,3,33.62,41.66
45,1952,4,48.42,36.94
45,1952,5,57.67,47.84
45,1952,6,72.86,20.28
45,1952,7,73.31,43.81
45,1952,8,71.47,58.06
45,1952,9,64.84,21.39
45,1952,10,52.39,5.64
45,1952,11,31.91,32.22
45,1952,12,27.23,22.37
45,1953,1,35.83,20.43
45,1953,2,31.32,25.0
45,1953,3,42.29,24.46
45,1953,4,44.3,45.83
45,1953,5,54.09,43.01
45,1953,6,70.79,31.66
45,1953,7,73.93,48.65
45,1953,8,70.41,46.23
45,1953,9,66.07,16.39
45,1953,10,53.21,19.62
45,1953,11,40.6,21.39
45,1953,12,28.52,28.22
45,1954,1,31.77,23.65
45,1954,2,39.86,13.19
45,1954,3,34.81,38.09
45,1954,4,54.08,20.28
45,1954,5,57.73,40.05
45,1954,6,70.42,23.73
45,1954,7,75.66,50.0
45,1954,8,71.77,39.0
45,1954,9,65.86,32.12
45,1954,10,51.86,25.81
45,1954,11,41.62,15.15
45,1954,12,29.81,10.26
45,1955,1,25.69,20.26
45,1955,2,24.91,37.14
45,1955,3,37.02,27.74
45,1955,4,48.93,15.0
45,1955,5,57.98,36.13
45,1955,6,64.86,41.15
45,1955,7,74.68,33.55
45,1955,8,71.6,51.93
45,1955,9,64.59,22.33
45,1955,10,53.2,15.8
45,1955,11,35.33,28.33
45,1955,12,33.8,21.29
45,1956,1,31.9,26.77
45,1956,2,26.15,33.1
45,1956,3,39.24,22.9
45,1956,4,46.67,34.0
45,1956,5,61.18,30.32
45,1956,6,73.1,37.33
45,1956,7,72.3,47.41
45,1956,8,69.43,43.87
45,1956,9,66.58,8.0
45,1956,10,54.49,15.48
45,1956,11,33.69,23.66
45,1956,12,30.29,19.68
45,1957,1,25.52,42.9
45,1957,2,37.56,20.0
45,1957,3,38.34,33.55
45,1957,4,42.88,53.99
45,1957,5,53.6,58.38
45,1957,6,65.68,35.66
45,1957,7,72.51,53.54
45,1957,8,70.64,50.0
45,1957,9,60.91,22.66
45,1957,10,51.13,42.25
45,1957,11,33.89,44.0
45,1957,12,34.4,11.61
45,1958,1,28.09,21.93
45,1958,2,35.57,35.35
45,1958,3,33.42,63.22
45,1958,4,45.36,39.33
45,1958,5,61.98,48.7
45,1958,6,69.87,41.33
45,1958,7,71.51,47.74
45,1958,8,73.42,44.51
45,1958,9,64.91,32.66
45,1958,10,53.12,16.45
45,1958,11,38.82,15.67
45,1958,12,33.36,23.55
45,1959,1,26.63,32.5
45,1959,2,30.47,39.68
45,1959,3,37.13,31.78
45,1959,4,46.72,34.58
45,1959,5,58.01,39.51
45,1959,6,70.19,37.91
45,1959,7,72.53,36.29
45,1959,8,71.35,48.79
45,1959,9,61.25,26.25
45,1959,10,47.06,29.03
45,1959,11,35.67,15.42
45,1959,12,31.11,18.95
45,1960,1,22.93,26.61
45,1960,2,22.8,56.46
45,1960,3,37.05,33.87
45,1960,4,50.44,22.5
45,1960,5,57.32,32.66
45,1960,6,68.83,27.91
45,1960,7,72.34,39.92
45,1960,8,72.2,28.63
45,1960,9,64.37,33.33
45,1960,10,51.06,26.52
45,1960,11,38.97,13.7
45,1960,12,26.17,35.48
45,1961,1,25.78,10.39
45,1961,2,32.78,29.76
45,1961,3,38.23,38.38
45,1961,4,46.08,32.66
45,1961,5,57.3,46.77
45,1961,6,67.55,46.66
45,1961,7,70.92,55.16
45,1961,8,70.34,56.45
45,1961,9,56.76,38.66
45,1961,10,49.74,20.36
45,1961,11,34.36,34.81
45,1961,12,24.0,25.45
45,1962,1,19.73,31.9
45,1962,2,32.38,36.9
45,1962,3,34.01,25.45
45,1962,4,49.92,36.29
45,1962,5,59.03,26.16
45,1962,6,65.1,43.7
45,1962,7,70.52,47.31
45,1962,8,71.38,34.76
45,1962,9,62.69,31.48
45,1962,10,53.37,15.05
45,1962,11,40.34,18.52
45,1962,12,30.63,20.43
45,1963,1,17.12,34.41
45,1963,2,35.82,26.19
45,1963,3,38.54,27.95
45,1963,4,50.8,15.55
45,1963,5,61.78,30.1
45,1963,6,68.74,28.15
45,1963,7,75.12,46.59
45,1963,8,69.69,63.08
45,1963,9,65.47,29.63
45,1963,10,56.93,11.83
45,1963,11,39.54,14.07
45,1963,12,25.09,23.65
45,1964,1,26.41,19.71
45,1964,2,25.01,34.1
45,1964,3,31.83,38.35
45,1964,4,46.3,29.63
45,1964,5,58.84,29.03
45,1964,6,65.78,32.59
45,1964,7,75.63,43.72
45,1964,8,69.31,42.29
45,1964,9,61.91,30.37
45,1964,10,52.12,6.81
45,1964,11,36.73,29.63
45,1964,12,28.58,38.35
45,1965,1,30.92,23.69
45,1965,2,26.82,26.78
45,1965,3,28.84,46.77
45,1965,4,48.75,25.41
45,1965,5,56.11,27.01
45,1965,6,63.27,45.0
45,1965,7,70.67,46.77
45,1965,8,67.5,34.67
45,1965,9,55.54,48.57
45,1965,10,52.3,6.45
45,1965,11,41.93,11.25
45,1965,12,31.19,22.58
45,1966,1,23.23,20.56
45,1966,2,25.64,29.91
45,1966,3,40.57,7.66
45,1966,4,46.26,27.5
45,1966,5,59.24,17.34
45,1966,6,65.85,30.41
45,1966,7,74.5,34.4
45,1966,8,69.07,28.37
45,1966,9,63.11,22.77
45,1966,10,49.74,11.16
45,1966,11,39.68,11.25
45,1966,12,25.88,23.75
45,1967,1,28.22,21.07
45,1967,2,31.98,21.92
45,1967,3,43.32,16.46
45,1967,4,48.94,18.37
45,1967,5,53.81,32.25
45,1967,6,62.05,42.91
45,1967,7,70.24,42.33
45,1967,8,67.75,31.05
45,1967,9,60.94,20.83
45,1967,10,51.11,12.9
45,1967,11,37.87,12.34
45,1967,12,23.15,44.73
45,1968,1,23.95,20.22
45,1968,2,32.16,30.95
45,1968,3,39.5,20.07
45,1968,4,43.86,30.53
45,1968,5,54.2,33.21
45,1968,6,68.72,15.47
45,1968,7,70.48,45.42
45,1968,8,67.17,38.55
45,1968,9,61.16,12.31
45,1968,10,52.0,13.98
45,1968,11,35.06,26.21
45,1968,12,27.08,18.82
45,1969,1,32.23,24.91
45,1969,2,32.89,23.01
45,1969,3,32.41,38.13
45,1969,4,50.92,26.29
45,1969,5,59.85,36.2
45,1969,6,61.69,43.33
45,1969,7,73.49,31.54
45,1969,8,72.99,31.6
45,1969,9,63.5,30.48
45,1969,10,42.05,41.97
45,1969,11,37.11,13.86
45,1969,12,30.92,23.61
45,1970,1,27.56,12.82
45,1970,2,36.9,11.11
45,1970,3,34.87,39.13
45,1970,4,43.81,21.48
45,1970,5,59.56,20.43
45,1970,6,66.27,19.63
45,1970,7,72.84,35.84
45,1970,8,73.07,24.46
45,1970,9,59.99,23.13
45,1970,10,45.44,24.01
45,1970,11,38.62,21.56
45,1970,12,32.05,11.85
45,1971,1,27.38,19.78
45,1971,2,29.48,25.59
45,1971,3,36.94,18.28
45,1971,4,46.31,25.0
45,1971,5,53.68,29.03
45,1971,6,67.95,15.0
45,1971,7,70.17,32.79
45,1971,8,69.97,24.73
45,1971,9,57.75,24.44
45,1971,10,48.43,16.13
45,1971,11,34.78,15.55
45,1971,12,25.55,32.79
45,1972,1,25.89,19.35
45,1972,2,33.36,11.49
45,1972,3,43.28,15.05
45,1972,4,48.84,18.89
45,1972,5,56.24,22.58
45,1972,6,67.35,33.89
45,1972,7,70.28,30.64
45,1972,8,68.69,29.03
45,1972,9,60.91,23.89
45,1972,10,50.08,39.24
45,1972,11,29.17,29.44
45,1972,12,19.41,30.64
45,1973,1,21.39,13.11
45,1973,2,29.41,9.14
45,1973,3,36.64,14.07
45,1973,4,41.78,14.2
45,1973,5,54.56,9.59
45,1973,6,65.17,8.55
45,1973,7,68.61,12.09
45,1973,8,69.2,11.88
45,1973,9,58.61,7.99
45,1973,10,51.4,2.33
45,1973,11,38.23,8.97
45,1973,12,28.9,11.75
45,1974,1,22.69,17.68
45,1974,2,28.04,9.41
45,1974,3,42.3,8.61
45,1974,4,46.26,8.7
45,1974,5,60.54,6.53
45,1974,6,67.33,7.96
45,1974,7,71.89,13.78
45,1974,8,67.64,8.99
45,1974,9,59.76,7.88
45,1974,10,52.58,10.86
45,1974,11,37.81,7.7
45,1974,12,26.92,12.51
45,1975,1,26.3,11.12
45,1975,2,29.63,14.68
45,1975,3,37.19,12.55
45,1975,4,44.79,11.64
45,1975,5,54.8,9.89
45,1975,6,64.6,9.91
45,1975,7,72.07,7.26
45,1975,8,70.44,6.65
45,1975,9,61.49,5.83
45,1975,10,52.18,4.42
45,1975,11,35.91,7.86
45,1975,12,31.18,9.03
45,1976,1,26.18,9.05
45,1976,2,36.64,8.32
45,1976,3,37.77,8.8
45,1976,4,48.9,9.09
45,1976,5,56.78,8.49
45,1976,6,66.52,5.42
45,1976,7,72.45,8.19
45,1976,8,68.49,9.72
45,1976,9,60.61,7.15
45,1976,10,46.23,2.42
45,1976,11,35.63,2.8
45,1976,12,27.7,3.96
45,1977,1,22.62,7.91
45,1977,2,32.49,8.42
45,1977,3,36.07,12.34
45,1977,4,49.39,13.25
45,1977,5,58.89,6.99
45,1977,6,70.21,8.22
45,1977,7,73.03,10.42
45,1977,8,69.72,10.75
45,1977,9,63.9,7.29
45,1977,10,50.38,5.14
45,1977,11,37.52,10.85
45,1977,12,31.46,11.21
45,1978,1,24.51,19.93
45,1978,2,27.15,15.32
45,1978,3,40.12,17.19
45,1978,4,49.29,11.64
45,1978,5,54.23,12.29
45,1978,6,67.3,7.58
45,1978,7,73.41,8.15
45,1978,8,68.54,6.95
45,1978,9,63.02,5.69
45,1978,10,50.78,4.78
45,1978,11,36.8,16.77
45,1978,12,20.09,18.84
45,1979,1,16.52,21.88
45,1979,2,27.16,11.0
45,1979,3,37.5,6.04
45,1979,4,47.27,3.26
45,1979,5,54.25,2.56
45,1979,6,65.68,1.48
45,1979,7,72.25,1.62
45,1979,8,68.76,2.42
45,1979,9,65.03,0.47
45,1979,10,52.27,1.71
45,1979,11,30.93,5.12
45,1979,12,28.7,2.56
45,1980,1,26.44,7.02
45,1980,2,31.93,5.5
45,1980,3,35.49,4.46
45,1980,4,45.47,3.74
45,1980,5,54.88,2.97
45,1980,6,70.05,1.02
45,1980,7,74.8,1.7
45,1980,8,70.85,1.58
45,1980,9,63.42,2.11
45,1980,10,49.17,2.13
45,1980,11,38.62,2.45
45,1980,12,36.15,2.68
45,1981,1,31.7,1.98
45,1981,2,33.53,2.22
45,1981,3,39.14,2.86
45,1981,4,54.01,2.19
45,1981,5,55.57,2.35
45,1981,6,70.63,1.21
45,1981,7,73.18,1.04
45,1981,8,69.41,0.93
45,1981,9,64.31,1.69
45,1981,10,49.47,2.23
45,1981,11,41.91,1.53
45,1981,12,31.08,3.57
45,1982,1,25.39,4.37
45,1982,2,28.03,3.39
45,1982,3,39.84,2.56
45,1982,4,47.49,1.4
45,1982,5,55.2,0.98
45,1982,6,63.13,0.76
45,1982,7,71.94,0.74
45,1982,8,70.81,1.14
45,1982,9,61.17,2.25
45,1982,10,48.15,0.81
45,1982,11,35.7,2.33
45,1982,12,29.63,2.77
45,1983,1,29.95,1.6
45,1983,2,33.93,2.78
45,1983,3,37.61,4.71
45,1983,4,41.95,2.7
45,1983,5,52.48,1.63
45,1983,6,63.07,0.97
45,1983,7,72.69,0.69
45,1983,8,72.89,0.31
45,1983,9,64.9,0.84
45,1983,10,51.65,0.92
45,1983,11,37.45,4.64
45,1983,12,21.7,6.37
45,1984,1,21.27,1.55
45,1984,2,29.25,1.79
45,1984,3,35.74,1.98
45,1984,4,42.93,4.21
45,1984,5,59.91,1.22
45,1984,6,65.98,1.51
45,1984,7,73.13,0.58
45,1984,8,70.7,0.75
45,1984,9,61.29,1.79
45,1984,10,44.71,3.23
45,1984,11,38.19,2.22
45,1984,12,30.22,4.27
45,1985,1,23.71,4.01
45,1985,2,25.7,3.3
45,1985,3,39.5,4.07
45,1985,4,50.3,2.38
45,1985,5,58.44,0.68
45,1985,6,67.37,0.83
45,1985,7,71.87,1.76
45,1985,8,71.43,1.26
45,1985,9,58.68,1.96
45,1985,10,49.28,1.58
45,1985,11,33.27,4.18
45,1985,12,26.02,2.95
45,1986,1,33.44,0.87
45,1986,2,35.01,3.28
45,1986,3,44.94,2.33
45,1986,4,49.26,2.82
45,1986,5,56.34,0.98
45,1986,6,67.65,1.97
45,1986,7,71.48,1.36
45,1986,8,69.68,0.96
45,1986,9,59.58,2.4
45,1986,10,48.02,2.8
45,1986,11,36.82,2.79
45,1986,12,27.84,2.88
45,1987,1,26.74,4.7
45,1987,2,32.8,5.2
45,1987,3,36.06,3.6
45,1987,4,50.35,1.83
45,1987,5,57.55,1.48
45,1987,6,68.39,1.47
45,1987,7,72.54,0.93
45,1987,8,67.8,2.82
45,1987,9,60.67,2.22
45,1987,10,50.98,2.29
45,1987,11,37.67,3.79
45,1987,12,27.29,7.41
45,1988,1,20.6,5.13
45,1988,2,28.46,3.72
45,1988,3,35.63,3.2
45,1988,4,47.5,1.31
45,1988,5,56.77,1.84
45,1988,6,69.33,0.81
45,1988,7,72.12,0.78
45,1988,8,70.71,0.66
45,1988,9,60.21,1.32
45,1988,10,52.26,0.64
45,1988,11,37.94,3.51
45,1988,12,26.85,3.22
45,1989,1,25.51,2.75
45,1989,2,23.59,4.65
45,1989,3,42.06,1.13
45,1989,4,50.88,0.91
45,1989,5,58.51,0.58
45,1989,6,64.09,3.68
45,1989,7,73.3,6.49
45,1989,8,68.34,6.21
45,1989,9,60.88,5.82
45,1989,10,49.22,4.74
45,1989,11,38.62,4.13
45,1989,12,24.87,10.6
45,1990,1,27.84,10.68
45,1990,2,29.83,12.86
45,1990,3,38.97,13.9
45,1990,4,47.77,15.62
45,1990,5,55.01,8.34
45,1990,6,70.61,4.04
45,1990,7,69.37,12.95
45,1990,8,67.77,8.99
45,1990,9,63.89,8.62
45,1990,10,49.5,6.05
45,1990,11,38.79,9.09
45,1990,12,21.62,11.41
45,1991,1,22.88,8.75
45,1991,2,34.4,4.64
45,1991,3,38.52,12.03
45,1991,4,45.19,10.02
45,1991,5,57.74,7.23
45,1991,6,66.55,8.53
45,1991,7,70.1,7.72
45,1991,8,68.62,7.73
45,1991,9,60.6,6.59
45,1991,10,49.43,5.95
45,1991,11,33.04,12.85
45,1991,12,26.31,7.56
45,1992,1,25.14,7.02
45,1992,2,34.25,9.1
45,1992,3,41.19,11.09
45,1992,4,52.66,4.28
45,1992,5,58.34,9.57
45,1992,6,63.46,5.25
45,1992,7,67.13,8.34
45,1992,8,66.03,8.64
45,1992,9,61.51,4.68
45,1992,10,50.92,5.49
45,1992,11,29.95,9.95
45,1992,12,22.71,12.94
45,1993,1,24.01,14.43
45,1993,2,27.13,20.15
45,1993,3,38.05,8.91
45,1993,4,45.12,11.55
45,1993,5,55.75,9.65
45,1993,6,64.14,4.35
45,1993,7,69.79,4.53
45,1993,8,66.29,7.58
45,1993,9,57.96,6.58
45,1993,10,46.81,6.17
45,1993,11,30.8,10.33
45,1993,12,27.3,10.68
45,1994,1,27.55,8.75
45,1994,2,27.79,15.58
45,1994,3,40.76,8.93
45,1994,4,46.08,14.86
45,1994,5,58.65,9.95
45,1994,6,70.64,6.97
45,1994,7,71.55,7.19
45,1994,8,71.05,10.36
45,1994,9,62.11,9.91
45,1994,10,48.05,9.07
45,1994,11,34.17,13.79
45,1994,12,30.0,8.98
45,1995,1,28.47,3.06
45,1995,2,35.39,3.2
45,1995,3,39.52,3.89
45,1995,4,43.16,3.41
45,1995,5,50.19,3.24
45,1995,6,61.74,1.36
45,1995,7,69.0,1.07
45,1995,8,72.41,0.58
45,1995,9,59.89,1.0
45,1995,10,47.76,0.52
45,1995,11,39.56,0.95
45,1995,12,30.95,1.2
45,1996,1,25.6,1.88
45,1996,2,32.53,1.68
45,1996,3,36.34,1.18
45,1996,4,47.62,1.59
45,1996,5,59.51,1.44
45,1996,6,66.82,3.4
45,1996,7,70.98,11.53
45,1996,8,68.89,9.79
45,1996,9,57.62,13.55
45,1996,10,47.59,8.04
45,1996,11,35.9,11.26
45,1996,12,28.86,6.43
45,1997,1,24.86,4.96
45,1997,2,28.17,3.52
45,1997,3,39.52,2.48
45,1997,4,40.96,8.62
45,1997,5,55.52,5.05
45,1997,6,65.28,3.06
45,1997,7,70.07,4.23
45,1997,8,67.04,3.82
45,1997,9,61.89,2.86
45,1997,10,47.8,3.38
45,1997,11,33.44,2.85
45,1997,12,24.74,2.98
45,1998,1,28.62,3.37
45,1998,2,31.38,4.38
45,1998,3,35.54,2.54
45,1998,4,43.76,4.32
45,1998,5,57.65,1.21
45,1998,6,63.05,0.63
45,1998,7,71.37,3.95
45,1998,8,68.16,2.71
45,1998,9,64.54,1.84
45,1998,10,48.28,2.87
45,1998,11,38.07,2.47
45,1998,12,25.81,2.17
45,1999,1,30.44,2.92
45,1999,2,34.62,1.6
45,1999,3,41.53,1.32
45,1999,4,42.57,4.64
45,1999,5,53.12,3.13
45,1999,6,63.41,2.97
45,1999,7,70.86,5.68
45,1999,8,67.64,6.04
45,1999,9,57.94,3.22
45,1999,10,49.27,1.66
45,1999,11,40.75,0.24
45,1999,12,27.87,1.72
45,2000,1,29.74,1.16
45,2000,2,35.36,2.31
45,2000,3,38.47,2.6
45,2000,4,49.28,2.84
45,2000,5,59.1,1.28
45,2000,6,66.05,2.39
45,2000,7,72.81,2.31
45,2000,8,71.29,3.2
45,2000,9,61.41,1.78
45,2000,10,48.81,1.72
45,2000,11,27.76,2.78
45,2000,12,25.34,3.0
45,2001,1,24.06,2.22
45,2001,2,28.18,1.58
45,2001,3,37.23,3.72
45,2001,4,48.39,2.24
45,2001,5,56.27,2.81
45,2001,6,67.03,2.2
45,2001,7,72.8,3.49
45,2001,8,69.02,4.26
45,2001,9,62.17,1.57
45,2001,10,49.39,1.27
45,2001,11,38.47,2.11
45,2001,12,27.0,1.82
45,2002,1,26.13,2.24
45,2002,2,27.83,2.12
45,2002,3,33.88,2.24
45,2002,4,50.6,1.33
45,2002,5,56.52,2.45
45,2002,6,70.53,2.21
45,2002,7,74.31,1.41
45,2002,8,69.11,2.58
45,2002,9,60.6,2.35
45,2002,10,44.61,1.08
45,2002,11,34.39,1.67
45,2002,12,28.36,0.75
45,2003,1,31.71,1.59
45,2003,2,27.43,2.76
45,2003,3,38.55,2.39
45,2003,4,48.13,2.03
45,2003,5,56.72,2.29
45,2003,6,62.56,2.5
45,2003,7,75.6,2.5
45,2003,8,71.1,1.71
45,2003,9,58.68,0.58
45,2003,10,52.7,0.62
45,2003,11,34.33,0.99
45,2003,12,28.67,1.02
45,2004,1,25.71,1.5
45,2004,2,27.06,1.4
45,2004,3,43.37,1.1
45,2004,4,46.55,2.02
45,2004,5,57.24,1.45
45,2004,6,61.49,2.54
45,2004,7,66.54,2.09
45,2004,8,63.43,2.02
45,2004,9,58.06,1.28
45,2004,10,46.76,1.04
45,2004,11,33.19,1.15
45,2004,12,27.11,0.56
45,2005,1,29.07,0.97
45,2005,2,30.24,1.37
45,2005,3,34.9,1.86
45,2005,4,43.49,1.82
45,2005,5,53.93,1.72
45,2005,6,61.59,2.77
45,2005,7,70.87,4.66
45,2005,8,64.68,13.95
45,2005,9,59.87,9.5
45,2005,10,47.8,7.14
45,2005,11,37.0,6.68
45,2005,12,24.77,8.22
45,2006,1,28.25,8.81
45,2006,2,26.08,7.93
45,2006,3,34.38,11.11
45,2006,4,47.17,8.13
45,2006,5,56.3,9.95
45,2006,6,67.05,8.4
45,2006,7,69.52,16.65
45,2006,8,65.08,16.67
45,2006,9,53.55,9.73
45,2006,10,44.48,11.44
45,2006,11,36.01,7.87
45,2006,12,25.94,9.95
45,2007,1,18.3,10.36
45,2007,2,27.14,11.2
45,2007,3,39.46,9.73
45,2007,4,43.22,12.5
45,2007,5,52.53,15.57
45,2007,6,63.15,9.61
45,2007,7,69.38,14.45
45,2007,8,68.44,12.88
45,2007,9,59.7,9.39
45,2007,10,47.85,5.98
45,2007,11,36.66,4.3
45,2007,12,22.1,14.34
45,2008,1,19.6,11.96
45,2008,2,26.15,12.91
45,2008,3,32.83,12.95
45,2008,4,40.9,9.47
45,2008,5,50.72,10.37
45,2008,6,61.83,9.04
45,2008,7,68.87,14.83
45,2008,8,65.35,14.27
45,2008,9,56.67,9.24
45,2008,10,46.33,6.95
45,2008,11,36.88,7.33
45,2008,12,24.33,10.47
45,2009,1,26.41,9.65
45,2009,2,30.56,8.57
45,2009,3,36.78,8.27
45,2009,4,41.86,10.97
45,2009,5,54.67,10.69
45,2009,6,59.86,14.57
45,2009,7,66.74,12.69
45,2009,8,65.05,10.81
45,2009,9,57.54,13.11
45,2009,10,40.64,11.86
45,2009,11,36.31,5.1
45,2009,12,19.62,9.35
45,2010,1,24.39,9.47
45,2010,2,24.28,14.86
45,2010,3,35.28,12.03
45,2010,4,44.11,14.0
45,2010,5,51.31,11.48
45,2010,6,65.38,9.24
45,2010,7,69.24,13.47
45,2010,8,67.09,12.17
45,2010,9,62.01,4.26
45,2010,10,49.0,8.51
45,2010,11,33.57,7.14
45,2010,12,30.87,9.93
45,2011,1,23.61,8.09
45,2011,2,24.37,12.83
45,2011,3,37.67,12.66
45,2011,4,43.34,14.45
45,2011,5,49.57,12.56
45,2011,6,64.14,7.19
45,2011,7,69.9,17.71
45,2011,8,69.53,15.51
45,2011,9,58.5,10.55
45,2011,10,46.75,8.47
45,2011,11,34.6,7.88
45,2011,12,23.25,9.68
45,2012,1,29.05,7.28
45,2012,2,27.52,11.45
45,2012,3,43.01,4.36
45,2012,4,49.15,9.59
45,2012,5,56.96,7.6
45,2012,6,70.48,7.4
45,2012,7,72.16,15.0
45,2012,8,69.5,10.43
45,2012,9,60.63,7.75
45,2012,10,46.76,6.32
45,2012,11,38.87,3.01
45,2012,12,26.42,10.03
45,2013,1,22.15,8.46
45,2013,2,26.03,12.11
45,2013,3,35.77,10.41
45,2013,4,40.96,14.12
45,2013,5,53.86,11.85
45,2013,6,67.02,8.04
45,2013,7,68.82,17.83
45,2013,8,67.4,18.62
45,2013,9,60.74,15.63
45,2013,10,43.93,9.38
45,2013,11,34.74,8.22
45,2013,12,22.34,9.61
45,2014,1,26.18,9.95
45,2014,2,27.76,14.02
45,2014,3,36.61,11.5
45,2014,4,43.97,12.79
45,2014,5,52.92,14.03
45,2014,6,63.67,14.02
45,2014,7,68.76,25.6
45,2014,8,64.91,24.34
45,2014,9,60.31,15.78
45,2014,10,49.57,11.25
45,2014,11,33.02,14.36
45,2014,12,27.31,17.3
45,2015,1,28.52,15.47
45,2015,2,31.65,17.15
45,2015,3,41.06,11.44
45,2015,4,45.33,14.36
45,2015,5,49.64,25.54
45,2015,6,65.84,18.89
45,2015,7,66.96,23.47
45,2015,8,67.73,18.93
45,2015,9,62.94,12.9
45,2015,10,51.36,15.22
45,2015,11,34.36,14.98
45,2015,12,25.65,15.77
45,2016,1,24.79,13.63
45,2016,2,32.01,10.21
45,2016,3,38.25,15.38
45,2016,4,44.3,18.16
45,2016,5,51.13,20.94
45,2016,6,67.22,19.21
45,2016,7,69.72,18.35
45,2016,8,64.86,24.75
45,2016,9,59.91,14.13
45,2016,10,52.05,8.14
45,2016,11,39.91,9.18
45,2016,12,25.16,15.9
45,2017,1,25.38,16.9
45,2017,2,35.49,14.69
45,2017,3,42.69,9.76
45,2017,4,44.83,16.73
45,2017,5,51.72,19.14
45,2017,6,65.86,12.43
45,2017,7,69.58,23.81
45,2017,8,64.93,22.69
45,2017,9,59.12,19.37
45,2017,10,46.04,10.01
45,2017,11,40.66,9.3
45,2017,12,29.28,11.95
45,2018,1,29.17,10.51
45,2018,2,28.4,18.73
45,2018,3,37.99,12.66
45,2018,4,44.68,15.02
45,2018,5,57.35,15.32
45,2018,6,67.6,11.78
45,2018,7,70.02,22.82
45,2018,8,66.85,17.57
45,2018,9,61.96,10.89
45,2018,10,44.56,20.06
45,2018,11,31.98,14.42
45,2018,12,26.06,15.2
45,2019,1,25.13,15.24
45,2019,2,24.56,17.94
45,2019,3,33.4,17.79
45,2019,4,45.4,17.58
45,2019,5,47.73,22.39
45,2019,6,60.71,23.11
45,2019,7,69.25,22.21
45,2019,8,68.66,16.08
45,2019,9,62.97,13.41
45,2019,10,40.44,12.27
45,2019,11,34.23,12.92
45,2019,12,26.9,13.68
45,2020,1,26.97,13.6
45,2020,2,26.22,19.46
45,2020,3,38.17,17.15
45,2020,4,43.71,16.91
45,2020,5,55.85,13.95
45,2020,6,65.86,16.01
45,2020,7,69.44,20.62
45,2020,8,70.6,15.6
45,2020,9,59.07,8.31
45,2020,10,46.46,5.55
45,2020,11,38.03,7.44
45,2020,12,26.23,12.45
45,2021,1,26.33,11.81
45,2021,2,27.99,17.13
254,1940,10,78.63,0.0
254,1948,1,13.57,0.05
254,1948,2,16.1,0.04
254,1948,3,28.73,0.06
254,1948,4,44.61,0.1
254,1948,5,53.78,0.1
254,1948,6,63.91,0.1
254,1948,7,71.23,0.15
254,1948,8,69.83,0.11
254,1948,9,61.4,0.03
254,1948,10,46.27,0.08
254,1948,11,44.62,0.17
254,1948,12,28.89,0.08
254,1949,1,25.34,0.07
254,1949,2,24.33,30.39
254,1949,3,30.31,30.67
254,1949,4,44.03,33.37
254,1949,5,55.66,30.67
254,1949,6,69.76,20.02
254,1949,7,71.99,22.65
254,1949,8,68.76,19.42
254,1949,9,57.3,30.04
254,1949,10,52.24,19.38
254,1949,11,32.67,40.04
254,1949,12,26.93,40.35
254,1950,1,25.5,37.13
254,1950,2,16.73,41.09
254,1950,3,23.09,33.91
254,1950,4,39.19,31.69
254,1950,5,55.03,22.61
254,1950,6,65.48,20.04
254,1950,7,68.1,25.84
254,1950,8,65.19,22.64
254,1950,9,53.86,26.7
254,1950,10,49.47,24.22
254,1950,11,39.44,36.74
254,1950,12,24.53,43.61
254,1951,1,22.25,38.73
254,1951,2,22.66,33.99
254,1951,3,30.81,40.36
254,1951,4,43.32,38.39
254,1951,5,55.0,20.99
254,1951,6,62.92,20.05
254,1951,7,68.23,22.65
254,1951,8,64.1,29.06
254,1951,9,58.46,21.73
254,1951,10,48.89,22.62
254,1951,11,31.54,35.07
254,1951,12,24.31,41.97
254,1952,1,20.5,35.51
254,1952,2,23.3,31.07
254,1952,3,29.0,35.51
254,1952,4,44.7,23.38
254,1952,5,50.86,27.47
254,1952,6,64.76,23.4
254,1952,7,71.94,12.94
254,1952,8,67.14,24.24
254,1952,9,59.74,21.7
254,1952,10,44.44,21.0
254,1952,11,38.34,31.68
254,1952,12,25.85,37.16
254,1953,1,24.11,33.9
254,1953,2,24.31,33.95
254,1953,3,32.6,35.53
254,1953,4,42.53,35.06
254,1953,5,56.67,27.47
254,1953,6,66.08,13.38
254,1953,7,70.04,22.6
254,1953,8,65.77,16.22
254,1953,9,59.09,18.36
254,1953,10,48.66,17.78
254,1953,11,40.98,18.36
254,1953,12,30.85,33.9
254,1954,1,12.75,38.74
254,1954,2,25.79,37.57
254,1954,3,28.85,37.13
254,1954,4,42.52,35.07
254,1954,5,53.11,32.31
254,1954,6,63.72,33.39
254,1954,7,65.7,22.61
254,1954,8,63.41,30.7
254,1954,9,56.37,41.73
254,1954,10,51.56,27.46
254,1954,11,36.94,35.05
254,1954,12,23.13,43.6
254,1955,1,16.79,0.02
254,1955,2,20.7,0.1
254,1955,3,28.93,0.11
254,1955,4,46.44,0.07
254,1955,5,60.23,0.14
