Commodity,Pid,Year,Production,Consumption,Country
Crude oil,162,2011,0,0,Mozambique
Crude oil,162,2012,0,0,Mozambique
Crude oil,162,2013,0,0,Mozambique
Crude oil,162,2014,0,0,Mozambique
Crude oil,162,2015,0,0,Mozambique
Crude oil,162,2016,0,0,Mozambique
Crude oil,162,2017,0,0,Mozambique
Crude oil,162,2018,0,0,Mozambique
Crude oil,162,2019,0,0,Mozambique
Crude oil,33,1970,0,0,Myanmar
Crude oil,33,1971,0,0,Myanmar
Crude oil,33,1972,0,0,Myanmar
Crude oil,33,1973,0,0,Myanmar
Crude oil,33,1974,0,0,Myanmar
Crude oil,33,1975,0,0,Myanmar
Crude oil,33,1976,0,0,Myanmar
Crude oil,33,1977,0,0,Myanmar
Crude oil,33,1978,0,0,Myanmar
Crude oil,33,1979,0,0,Myanmar
Crude oil,33,1980,0,0,Myanmar
Crude oil,33,1981,0,0,Myanmar
Crude oil,33,1982,0,0,Myanmar
Crude oil,33,1983,0,0,Myanmar
Crude oil,33,1984,0,0,Myanmar
Crude oil,33,1985,0,0,Myanmar
Crude oil,33,1986,0,0,Myanmar
Crude oil,33,1987,0,0,Myanmar
Crude oil,33,1988,0,0,Myanmar
Crude oil,33,1989,0,0,Myanmar
Crude oil,33,1990,0,0,Myanmar
Crude oil,33,1991,0,0,Myanmar
Crude oil,33,1992,0,0,Myanmar
Crude oil,33,1993,0,0,Myanmar
Crude oil,33,1994,0,0,Myanmar
Crude oil,33,1995,0,0,Myanmar
Crude oil,33,1996,0,0,Myanmar
Crude oil,33,1997,0,0,Myanmar
Crude oil,33,1998,0,0,Myanmar
Crude oil,33,1999,0,0,Myanmar
Crude oil,33,2000,0,0,Myanmar
Crude oil,33,2001,0,0,Myanmar
Crude oil,33,2002,0,0,Myanmar
Crude oil,33,2003,0,0,Myanmar
Crude oil,33,2004,0,0,Myanmar
Crude oil,33,2005,0,0,Myanmar
Crude oil,33,2006,0,0,Myanmar
Crude oil,33,2007,0,0,Myanmar
Crude oil,33,2008,0,0,Myanmar
Crude oil,33,2009,0,0,Myanmar
Crude oil,33,2010,0,0,Myanmar
Crude oil,33,2011,0,0,Myanmar
Crude oil,33,2012,0,0,Myanmar
Crude oil,33,2013,0,0,Myanmar
Crude oil,33,2014,0,0,Myanmar
Crude oil,33,2015,0,0,Myanmar
Crude oil,33,2016,0,0,Myanmar
Crude oil,33,2017,0,0,Myanmar
Crude oil,33,2018,0,0,Myanmar
Crude oil,33,2019,0,0,Myanmar
Crude oil,166,1965,0,1.078754266,Netherlands
Crude oil,166,1966,0,1.168259386,Netherlands
Crude oil,166,1967,0,1.194496587,Netherlands
Crude oil,166,1968,0,1.284598976,Netherlands
Crude oil,166,1969,0,1.403540956,Netherlands
Crude oil,166,1970,0,1.557593857,Netherlands
Crude oil,166,1971,0,1.535324232,Netherlands
Crude oil,166,1972,0,1.709044369,Netherlands
Crude oil,166,1973,0,1.761518771,Netherlands
Crude oil,166,1974,0,1.5096843,Netherlands
Crude oil,166,1975,0,1.485836177,Netherlands
Crude oil,166,1976,0,1.671501706,Netherlands
Crude oil,166,1977,0,1.603924915,Netherlands
Crude oil,166,1978,0,1.636711623,Netherlands
Crude oil,166,1979,0,1.770888389,Netherlands
Crude oil,166,1980,0,1.65498149,Netherlands
Crude oil,166,1981,0,1.545242186,Netherlands
Crude oil,166,1982,0,1.344091632,Netherlands
Crude oil,166,1983,0,1.268643319,Netherlands
Crude oil,166,1984,0,1.252233691,Netherlands
Crude oil,166,1985,0,1.262377572,Netherlands
Crude oil,166,1986,0,1.399329912,Netherlands
Crude oil,166,1987,0,1.408032029,Netherlands
Crude oil,166,1988,0,1.497285251,Netherlands
Crude oil,166,1989,0,1.47687076,Netherlands
Crude oil,166,1990,0,1.530285057,Netherlands
Crude oil,166,1991,0,1.475874283,Netherlands
Crude oil,166,1992,0,1.542494853,Netherlands
Crude oil,166,1993,0,1.526935925,Netherlands
Crude oil,166,1994,0,1.516213931,Netherlands
Crude oil,166,1995,0,1.596920542,Netherlands
Crude oil,166,1996,0,1.59844251,Netherlands
Crude oil,166,1997,0,1.662609106,Netherlands
Crude oil,166,1998,0,1.68197896,Netherlands
Crude oil,166,1999,0,1.713528426,Netherlands
Crude oil,166,2000,0,1.740715439,Netherlands
Crude oil,166,2001,0,1.82567506,Netherlands
Crude oil,166,2002,0,1.829070317,Netherlands
Crude oil,166,2003,0,1.828236518,Netherlands
Crude oil,166,2004,0,1.913284639,Netherlands
Crude oil,166,2005,0,2.033185837,Netherlands
Crude oil,166,2006,0,2.028738767,Netherlands
Crude oil,166,2007,0,2.078959782,Netherlands
Crude oil,166,2008,0,1.977078007,Netherlands
Crude oil,166,2009,0,1.884897636,Netherlands
Crude oil,166,2010,0,1.917150174,Netherlands
Crude oil,166,2011,0,1.947568287,Netherlands
Crude oil,166,2012,0,1.846160368,Netherlands
Crude oil,166,2013,0,1.750124797,Netherlands
Crude oil,166,2014,0,1.669930948,Netherlands
Crude oil,166,2015,0,1.634458056,Netherlands
Crude oil,166,2016,0,1.689366215,Netherlands
Crude oil,166,2017,0,1.621894774,Netherlands
Crude oil,166,2018,0,1.659818839,Netherlands
Crude oil,166,2019,0,1.633347436,Netherlands
Crude oil,167,1965,0,0,Netherlands Antilles
Crude oil,167,1966,0,0,Netherlands Antilles
Crude oil,167,1967,0,0,Netherlands Antilles
Crude oil,167,1968,0,0,Netherlands Antilles
Crude oil,167,1969,0,0,Netherlands Antilles
Crude oil,167,1970,0,0,Netherlands Antilles
Crude oil,167,1971,0,0,Netherlands Antilles
Crude oil,167,1972,0,0,Netherlands Antilles
Crude oil,167,1973,0,0,Netherlands Antilles
Crude oil,167,1974,0,0,Netherlands Antilles
Crude oil,167,1975,0,0,Netherlands Antilles
Crude oil,167,1976,0,0,Netherlands Antilles
Crude oil,167,1977,0,0,Netherlands Antilles
Crude oil,167,1978,0,0,Netherlands Antilles
Crude oil,167,1979,0,0,Netherlands Antilles
Crude oil,167,1980,0,0,Netherlands Antilles
Crude oil,167,1981,0,0,Netherlands Antilles
Crude oil,167,1982,0,0,Netherlands Antilles
Crude oil,167,1983,0,0,Netherlands Antilles
Crude oil,167,1984,0,0,Netherlands Antilles
Crude oil,167,1985,0,0,Netherlands Antilles
Crude oil,167,1986,0,0,Netherlands Antilles
Crude oil,167,1987,0,0,Netherlands Antilles
Crude oil,167,1988,0,0,Netherlands Antilles
Crude oil,167,1989,0,0,Netherlands Antilles
Crude oil,167,1990,0,0,Netherlands Antilles
Crude oil,167,1991,0,0,Netherlands Antilles
Crude oil,167,1992,0,0,Netherlands Antilles
Crude oil,167,1993,0,0,Netherlands Antilles
Crude oil,167,1994,0,0,Netherlands Antilles
Crude oil,167,1995,0,0,Netherlands Antilles
Crude oil,167,1996,0,0,Netherlands Antilles
Crude oil,167,1997,0,0,Netherlands Antilles
Crude oil,167,1998,0,0,Netherlands Antilles
Crude oil,167,1999,0,0,Netherlands Antilles
Crude oil,167,2000,0,0,Netherlands Antilles
Crude oil,167,2001,0,0,Netherlands Antilles
Crude oil,167,2002,0,0,Netherlands Antilles
Crude oil,167,2003,0,0,Netherlands Antilles
Crude oil,167,2004,0,0,Netherlands Antilles
Crude oil,167,2005,0,0,Netherlands Antilles
Crude oil,167,2006,0,0,Netherlands Antilles
Crude oil,167,2007,0,0,Netherlands Antilles
Crude oil,167,2008,0,0,Netherlands Antilles
Crude oil,167,2009,0,0,Netherlands Antilles
Crude oil,167,2010,0,0,Netherlands Antilles
Crude oil,167,2011,0,0,Netherlands Antilles
Crude oil,167,2012,0,0,Netherlands Antilles
Crude oil,167,2013,0,0,Netherlands Antilles
Crude oil,167,2014,0,0,Netherlands Antilles
Crude oil,167,2015,0,0,Netherlands Antilles
Crude oil,167,2016,0,0,Netherlands Antilles
Crude oil,167,2017,0,0,Netherlands Antilles
Crude oil,167,2018,0,0,Netherlands Antilles
Crude oil,167,2019,0,0,Netherlands Antilles
Crude oil,169,1995,0,0,New Caledonia
Crude oil,169,1996,0,0,New Caledonia
Crude oil,169,1997,0,0,New Caledonia
Crude oil,169,1998,0,0,New Caledonia
Crude oil,169,1999,0,0,New Caledonia
Crude oil,169,2000,0,0,New Caledonia
Crude oil,169,2001,0,0,New Caledonia
Crude oil,169,2002,0,0,New Caledonia
Crude oil,169,2003,0,0,New Caledonia
Crude oil,169,2004,0,0,New Caledonia
Crude oil,169,2005,0,0,New Caledonia
Crude oil,169,2006,0,0,New Caledonia
Crude oil,169,2007,0,0,New Caledonia
Crude oil,169,2008,0,0,New Caledonia
Crude oil,169,2009,0,0,New Caledonia
Crude oil,169,2010,0,0,New Caledonia
Crude oil,169,2011,0,0,New Caledonia
Crude oil,169,2012,0,0,New Caledonia
Crude oil,169,2013,0,0,New Caledonia
Crude oil,169,2014,0,0,New Caledonia
Crude oil,169,2015,0,0,New Caledonia
Crude oil,169,2016,0,0,New Caledonia
Crude oil,169,2017,0,0,New Caledonia
Crude oil,169,2018,0,0,New Caledonia
Crude oil,169,2019,0,0,New Caledonia
Crude oil,174,1965,0,0.115955631,New Zealand
Crude oil,174,1966,0,0.128583618,New Zealand
Crude oil,174,1967,0,0.135238908,New Zealand
Crude oil,174,1968,0,0.138779863,New Zealand
Crude oil,174,1969,0,0.144112628,New Zealand
Crude oil,174,1970,0,0.169581911,New Zealand
Crude oil,174,1971,0,0.175042662,New Zealand
Crude oil,174,1972,0,0.188438567,New Zealand
Crude oil,174,1973,0,0.199616041,New Zealand
Crude oil,174,1974,0,0.191567553,New Zealand
Crude oil,174,1975,0,0.185150362,New Zealand
Crude oil,174,1976,0,0.190308703,New Zealand
Crude oil,174,1977,0,0.190134276,New Zealand
Crude oil,174,1978,0,0.181736081,New Zealand
Crude oil,174,1979,0,0.183667504,New Zealand
Crude oil,174,1980,0,0.175998072,New Zealand
Crude oil,174,1981,0,0.166270586,New Zealand
Crude oil,174,1982,0,0.165976691,New Zealand
Crude oil,174,1983,0,0.15939607,New Zealand
Crude oil,174,1984,0,0.161626456,New Zealand
Crude oil,174,1985,0,0.152489987,New Zealand
Crude oil,174,1986,0,0.138625184,New Zealand
Crude oil,174,1987,0,0.166278126,New Zealand
Crude oil,174,1988,0,0.161140403,New Zealand
Crude oil,174,1989,0,0.163309545,New Zealand
Crude oil,174,1990,0,0.181799402,New Zealand
Crude oil,174,1991,0,0.185401503,New Zealand
Crude oil,174,1992,0,0.189396504,New Zealand
Crude oil,174,1993,0,0.190070974,New Zealand
Crude oil,174,1994,0,0.219214878,New Zealand
Crude oil,174,1995,0,0.238669718,New Zealand
Crude oil,174,1996,0,0.242698778,New Zealand
Crude oil,174,1997,0,0.254435806,New Zealand
Crude oil,174,1998,0,0.258393402,New Zealand
Crude oil,174,1999,0,0.261333958,New Zealand
Crude oil,174,2000,0,0.26693278,New Zealand
Crude oil,174,2001,0,0.26853875,New Zealand
Crude oil,174,2002,0,0.277241571,New Zealand
Crude oil,174,2003,0,0.294699764,New Zealand
Crude oil,174,2004,0,0.294206178,New Zealand
Crude oil,174,2005,0,0.302800362,New Zealand
Crude oil,174,2006,0,0.305876769,New Zealand
Crude oil,174,2007,0,0.308554359,New Zealand
Crude oil,174,2008,0,0.311583011,New Zealand
Crude oil,174,2009,0,0.299354289,New Zealand
Crude oil,174,2010,0,0.299604389,New Zealand
Crude oil,174,2011,0,0.30871204,New Zealand
Crude oil,174,2012,0,0.303698615,New Zealand
Crude oil,174,2013,0,0.305934066,New Zealand
Crude oil,174,2014,0,0.311881795,New Zealand
Crude oil,174,2015,0,0.325572472,New Zealand
Crude oil,174,2016,0,0.332284724,New Zealand
Crude oil,174,2017,0,0.346277234,New Zealand
Crude oil,174,2018,0,0.347411687,New Zealand
Crude oil,174,2019,0,0.348777822,New Zealand
Crude oil,177,1965,0.57621492,0,Nigeria
Crude oil,177,1966,0.877561454,0,Nigeria
Crude oil,177,1967,0.670569588,0,Nigeria
Crude oil,177,1968,0.297747026,0,Nigeria
Crude oil,177,1969,1.135408175,0,Nigeria
Crude oil,177,1970,2.27606995,0,Nigeria
Crude oil,177,1971,3.217725332,0,Nigeria
Crude oil,177,1972,3.826038745,0,Nigeria
Crude oil,177,1973,4.316988734,0,Nigeria
Crude oil,177,1974,4.738747795,0,Nigeria
Crude oil,177,1975,3.747288278,0,Nigeria
Crude oil,177,1976,4.35512657,0,Nigeria
Crude oil,177,1977,4.381710993,0,Nigeria
Crude oil,177,1978,3.986415369,0,Nigeria
Crude oil,177,1979,4.83750498,0,Nigeria
Crude oil,177,1980,4.336612732,0,Nigeria
Crude oil,177,1981,3.025233404,0,Nigeria
Crude oil,177,1982,2.70455362,0,Nigeria
Crude oil,177,1983,2.596329446,0,Nigeria
Crude oil,177,1984,2.924790317,0,Nigeria
Crude oil,177,1985,3.149848811,0,Nigeria
Crude oil,177,1986,3.081972291,0,Nigeria
Crude oil,177,1987,2.832111044,0,Nigeria
Crude oil,177,1988,2.913233742,0,Nigeria
Crude oil,177,1989,3.710513074,0,Nigeria
Crude oil,177,1990,3.732370154,0,Nigeria
Crude oil,177,1991,4.099349571,0,Nigeria
Crude oil,177,1992,4.253905224,0,Nigeria
Crude oil,177,1993,4.199174988,0,Nigeria
Crude oil,177,1994,4.021975241,0,Nigeria
Crude oil,177,1995,4.055500918,0,Nigeria
Crude oil,177,1996,4.113222389,0,Nigeria
Crude oil,177,1997,4.11860787,0,Nigeria
Crude oil,177,1998,4.220124946,0,Nigeria
Crude oil,177,1999,3.939226827,0,Nigeria
Crude oil,177,2000,4.545571443,0,Nigeria
Crude oil,177,2001,4.492179437,0,Nigeria
Crude oil,177,2002,4.053394208,0,Nigeria
Crude oil,177,2003,4.785742406,0,Nigeria
Crude oil,177,2004,5.19049075,0,Nigeria
Crude oil,177,2005,5.168251886,0,Nigeria
Crude oil,177,2006,4.929434217,0,Nigeria
Crude oil,177,2007,4.573108246,0,Nigeria
Crude oil,177,2008,4.51200668,0,Nigeria
Crude oil,177,2009,4.560861784,0,Nigeria
Crude oil,177,2010,5.208868844,0,Nigeria
Crude oil,177,2011,5.051880217,0,Nigeria
Crude oil,177,2012,4.967627804,0,Nigeria
Crude oil,177,2013,4.669675536,0,Nigeria
Crude oil,177,2014,4.662276222,0,Nigeria
Crude oil,177,2015,4.511080478,0,Nigeria
Crude oil,177,2016,3.896083894,0,Nigeria
Crude oil,177,2017,4.031245269,0,Nigeria
Crude oil,177,2018,4.110961835,0,Nigeria
Crude oil,177,2019,4.326833366,0,Nigeria
Crude oil,180,1965,0,0,North Macedonia
Crude oil,180,1966,0,0,North Macedonia
Crude oil,180,1967,0,0,North Macedonia
Crude oil,180,1968,0,0,North Macedonia
Crude oil,180,1969,0,0,North Macedonia
Crude oil,180,1970,0,0,North Macedonia
Crude oil,180,1971,0,0,North Macedonia
Crude oil,180,1972,0,0,North Macedonia
Crude oil,180,1973,0,0,North Macedonia
Crude oil,180,1974,0,0,North Macedonia
Crude oil,180,1975,0,0,North Macedonia
Crude oil,180,1976,0,0,North Macedonia
Crude oil,180,1977,0,0,North Macedonia
Crude oil,180,1978,0,0,North Macedonia
Crude oil,180,1979,0,0,North Macedonia
Crude oil,180,1980,0,0,North Macedonia
Crude oil,180,1981,0,0,North Macedonia
Crude oil,180,1982,0,0,North Macedonia
Crude oil,180,1983,0,0,North Macedonia
Crude oil,180,1984,0,0,North Macedonia
Crude oil,180,1985,0,0,North Macedonia
Crude oil,180,1986,0,0,North Macedonia
Crude oil,180,1987,0,0,North Macedonia
Crude oil,180,1988,0,0,North Macedonia
Crude oil,180,1989,0,0,North Macedonia
Crude oil,180,1990,0,0.046017867,North Macedonia
Crude oil,180,1991,0,0.041024984,North Macedonia
Crude oil,180,1992,0,0.044434273,North Macedonia
Crude oil,180,1993,0,0.047629274,North Macedonia
Crude oil,180,1994,0,0.036927319,North Macedonia
Crude oil,180,1995,0,0.034559898,North Macedonia
Crude oil,180,1996,0,0.052637135,North Macedonia
Crude oil,180,1997,0,0.044041516,North Macedonia
Crude oil,180,1998,0,0.03986387,North Macedonia
Crude oil,180,1999,0,0.039831824,North Macedonia
Crude oil,180,2000,0,0.041038417,North Macedonia
Crude oil,180,2001,0,0.033927041,North Macedonia
Crude oil,180,2002,0,0.038230961,North Macedonia
Crude oil,180,2003,0,0.036898195,North Macedonia
Crude oil,180,2004,0,0.037683301,North Macedonia
Crude oil,180,2005,0,0.038892741,North Macedonia
Crude oil,180,2006,0,0.040955562,North Macedonia
Crude oil,180,2007,0,0.04438598,North Macedonia
Crude oil,180,2008,0,0.040020515,North Macedonia
Crude oil,180,2009,0,0.041333898,North Macedonia
Crude oil,180,2010,0,0.039893399,North Macedonia
Crude oil,180,2011,0,0.041500226,North Macedonia
Crude oil,180,2012,0,0.040185334,North Macedonia
Crude oil,180,2013,0,0.039138064,North Macedonia
Crude oil,180,2014,0,0.038864423,North Macedonia
Crude oil,180,2015,0,0.041510196,North Macedonia
Crude oil,180,2016,0,0.04610829,North Macedonia
Crude oil,180,2017,0,0.043607696,North Macedonia
Crude oil,180,2018,0,0.041676307,North Macedonia
Crude oil,180,2019,0,0.045304327,North Macedonia
Crude oil,182,1965,0,0.217790102,Norway
Crude oil,182,1966,0,0.245776451,Norway
Crude oil,182,1967,0,0.254095563,Norway
Crude oil,182,1968,0,0.282849829,Norway
Crude oil,182,1969,0,0.311049488,Norway
Crude oil,182,1970,0,0.349744027,Norway
Crude oil,182,1971,0.012490646,0.345221843,Norway
Crude oil,182,1972,0.06888677,0.361604096,Norway
Crude oil,182,1973,0.06661678,0.367278157,Norway
Crude oil,182,1974,0.072862103,0.334513652,Norway
Crude oil,182,1975,0.393455358,0.34556314,Norway
Crude oil,182,1976,0.582406326,0.382124573,Norway
Crude oil,182,1977,0.597469247,0.376279863,Norway
Crude oil,182,1978,0.741111679,0.420221843,Norway
Crude oil,182,1979,0.831890779,0.417491468,Norway
Crude oil,182,1980,1.068670237,0.400639932,Norway
Crude oil,182,1981,1.036362658,0.372312287,Norway
Crude oil,182,1982,1.076429876,0.35725256,Norway
Crude oil,182,1983,1.339489826,0.352901024,Norway
Crude oil,182,1984,1.53390643,0.365401024,Norway
Crude oil,182,1985,1.6728166,0.383617747,Norway
Crude oil,182,1986,1.835923622,0.413737201,Norway
Crude oil,182,1987,2.138023781,0.408959044,Norway
Crude oil,182,1988,2.430867838,0.382935154,Norway
Crude oil,182,1989,3.195780282,0.388779863,Norway
Crude oil,182,1990,3.504396395,0.37309347,Norway
Crude oil,182,1991,4.003508741,0.343984532,Norway
Crude oil,182,1992,4.560610177,0.355300166,Norway
Crude oil,182,1993,4.86895659,0.37456626,Norway
Crude oil,182,1994,5.485621213,0.383452958,Norway
Crude oil,182,1995,5.904423519,0.37875631,Norway
Crude oil,182,1996,6.598304967,0.407243972,Norway
Crude oil,182,1997,6.665014092,0.412572758,Norway
Crude oil,182,1998,6.382261548,0.412812838,Norway
Crude oil,182,1999,6.385396813,0.409118582,Norway
Crude oil,182,2000,6.822272707,0.378563516,Norway
Crude oil,182,2001,6.891848016,0.42973569,Norway
Crude oil,182,2002,6.703800947,0.414977271,Norway
Crude oil,182,2003,6.533715989,0.428003095,Norway
Crude oil,182,2004,6.399013136,0.419066576,Norway
Crude oil,182,2005,5.895840702,0.418712109,Norway
Crude oil,182,2006,5.486984666,0.428569836,Norway
Crude oil,182,2007,5.042351814,0.425579976,Norway
Crude oil,182,2008,4.872963158,0.421952594,Norway
Crude oil,182,2009,4.614574717,0.425068858,Norway
Crude oil,182,2010,4.198150636,0.444866979,Norway
Crude oil,182,2011,3.975149966,0.429664432,Norway
Crude oil,182,2012,3.705786375,0.425653391,Norway
Crude oil,182,2013,3.531168607,0.433706485,Norway
Crude oil,182,2014,3.617767813,0.406077377,Norway
Crude oil,182,2015,3.73150472,0.413411691,Norway
Crude oil,182,2016,3.845818854,0.394936388,Norway
Crude oil,182,2017,3.783465127,0.39109863,Norway
Crude oil,182,2018,3.547213086,0.406980894,Norway
Crude oil,182,2019,3.343375266,0.38153687,Norway
Crude oil,185,1965,0,0.018856655,Oman
Crude oil,185,1966,0,0.019667235,Oman
Crude oil,185,1967,0.120432201,0.020520478,Oman
Crude oil,185,1968,0.510590856,0.021459044,Oman
Crude oil,185,1969,0.690900524,0.022354949,Oman
Crude oil,185,1970,0.701464752,0.02337884,Oman
Crude oil,185,1971,0.621176618,0.056953925,Oman
Crude oil,185,1972,0.59745486,0.065102389,Oman
Crude oil,185,1973,0.619063772,0.056569966,Oman
Crude oil,185,1974,0.612725235,0.051791809,Oman
Crude oil,185,1975,0.720480363,0.047013652,Oman
Crude oil,185,1976,0.777538772,0.053924915,Oman
Crude oil,185,1977,0.718367517,0.05162116,Oman
Crude oil,185,1978,0.66343353,0.049104096,Oman
Crude oil,185,1979,0.623289463,0.050725256,Oman
Crude oil,185,1980,0.602265621,0.037755973,Oman
Crude oil,185,1981,0.69569814,0.036988055,Oman
Crude oil,185,1982,0.712600906,0.056271331,Oman
Crude oil,185,1983,0.824581724,0.042320819,Oman
Crude oil,185,1984,0.885390041,0.070221843,Oman
Crude oil,185,1985,1.05756667,0.060238908,Oman
Crude oil,185,1986,1.1885631,0.041296928,Oman
Crude oil,185,1987,1.237730475,0.047952218,Oman
Crude oil,185,1988,1.319510985,0.043216724,Oman
Crude oil,185,1989,1.36775791,0.057551195,Oman
Crude oil,185,1990,1.460723118,0.087244027,Oman
Crude oil,185,1991,1.506633796,0.145221843,Oman
Crude oil,185,1992,1.580102998,0.127687713,Oman
Crude oil,185,1993,1.654731526,0.121587031,Oman
Crude oil,185,1994,1.725797817,0.106015358,Oman
Crude oil,185,1995,1.826245413,0.116894198,Oman
Crude oil,185,1996,1.892689219,0.112414676,Oman
Crude oil,185,1997,1.915953925,0.098293515,Oman
Crude oil,185,1998,1.907502542,0.098634812,Oman
Crude oil,185,1999,1.906892481,0.127261092,Oman
Crude oil,185,2000,2.006176176,0.13587884,Oman
Crude oil,185,2001,2.000651278,0.151365188,Oman
Crude oil,185,2002,1.877633531,0.177654296,Oman
Crude oil,185,2003,1.716074319,0.170296386,Oman
Crude oil,185,2004,1.639485752,0.166400827,Oman
Crude oil,185,2005,1.6211331,0.185287859,Oman
Crude oil,185,2006,1.543498254,0.192217928,Oman
Crude oil,185,2007,1.486255954,0.183417567,Oman
Crude oil,185,2008,1.58152556,0.249665529,Oman
Crude oil,185,2009,1.691963971,0.237251492,Oman
Crude oil,185,2010,1.800410679,0.27079793,Oman
Crude oil,185,2011,1.843563748,0.283138791,Oman
Crude oil,185,2012,1.919781638,0.307466536,Oman
Crude oil,185,2013,1.965963928,0.35688597,Oman
Crude oil,185,2014,1.971798565,0.366011324,Oman
Crude oil,185,2015,2.049100949,0.367950969,Oman
Crude oil,185,2016,2.103931931,0.37771413,Oman
Crude oil,185,2017,2.029196384,0.495497873,Oman
Crude oil,185,2018,2.040278328,0.580800543,Oman
Crude oil,185,2019,2.019119438,0.602929164,Oman
Crude oil,188,1965,0,0.161134812,Pakistan
Crude oil,188,1966,0,0.165443686,Pakistan
Crude oil,188,1967,0,0.184940273,Pakistan
Crude oil,188,1968,0,0.210580205,Pakistan
Crude oil,188,1969,0,0.197610922,Pakistan
Crude oil,188,1970,0,0.195435154,Pakistan
Crude oil,188,1971,0,0.183020478,Pakistan
Crude oil,188,1972,0,0.15162116,Pakistan
Crude oil,188,1973,0,0.155332765,Pakistan
Crude oil,188,1974,0,0.167278157,Pakistan
Crude oil,188,1975,0,0.173464164,Pakistan
Crude oil,188,1976,0,0.173250853,Pakistan
Crude oil,188,1977,0,0.182167235,Pakistan
Crude oil,188,1978,0,0.192022184,Pakistan
Crude oil,188,1979,0,0.204735495,Pakistan
Crude oil,188,1980,0,0.213950512,Pakistan
Crude oil,188,1981,0,0.22721843,Pakistan
Crude oil,188,1982,0,0.250170648,Pakistan
Crude oil,188,1983,0,0.276066553,Pakistan
Crude oil,188,1984,0,0.299744027,Pakistan
Crude oil,188,1985,0,0.320008532,Pakistan
Crude oil,188,1986,0,0.344709898,Pakistan
Crude oil,188,1987,0,0.377517065,Pakistan
Crude oil,188,1988,0,0.406484642,Pakistan
Crude oil,188,1989,0,0.435793515,Pakistan
Crude oil,188,1990,0,0.456228669,Pakistan
Crude oil,188,1991,0,0.480972696,Pakistan
Crude oil,188,1992,0,0.526194539,Pakistan
Crude oil,188,1993,0,0.57418942,Pakistan
Crude oil,188,1994,0,0.61612628,Pakistan
Crude oil,188,1995,0,0.668430034,Pakistan
Crude oil,188,1996,0,0.703498294,Pakistan
Crude oil,188,1997,0,0.725725256,Pakistan
Crude oil,188,1998,0,0.750426621,Pakistan
Crude oil,188,1999,0,0.777559727,Pakistan
Crude oil,188,2000,0,0.803498294,Pakistan
Crude oil,188,2001,0,0.787585324,Pakistan
Crude oil,188,2002,0,0.767150171,Pakistan
Crude oil,188,2003,0,0.678412969,Pakistan
Crude oil,188,2004,0,0.684385666,Pakistan
Crude oil,188,2005,0,0.650177191,Pakistan
Crude oil,188,2006,0,0.749880264,Pakistan
Crude oil,188,2007,0,0.816647489,Pakistan
Crude oil,188,2008,0,0.828360589,Pakistan
Crude oil,188,2009,0,0.885199096,Pakistan
Crude oil,188,2010,0,0.876620724,Pakistan
Crude oil,188,2011,0,0.882142664,Pakistan
Crude oil,188,2012,0,0.852851971,Pakistan
Crude oil,188,2013,0,0.934725099,Pakistan
Crude oil,188,2014,0,0.9662729,Pakistan
Crude oil,188,2015,0,1.048827512,Pakistan
Crude oil,188,2016,0,1.17199378,Pakistan
Crude oil,188,2017,0,1.207211175,Pakistan
Crude oil,188,2018,0,0.99982564,Pakistan
Crude oil,188,2019,0,0.881244544,Pakistan
Crude oil,190,1980,0,0,Papua New Guinea
Crude oil,190,1981,0,0,Papua New Guinea
Crude oil,190,1982,0,0,Papua New Guinea
Crude oil,190,1983,0,0,Papua New Guinea
Crude oil,190,1984,0,0,Papua New Guinea
Crude oil,190,1985,0,0,Papua New Guinea
Crude oil,190,1986,0,0,Papua New Guinea
Crude oil,190,1987,0,0,Papua New Guinea
Crude oil,190,1988,0,0,Papua New Guinea
Crude oil,190,1989,0,0,Papua New Guinea
Crude oil,190,1990,0,0,Papua New Guinea
Crude oil,190,1991,0,0,Papua New Guinea
Crude oil,190,1992,0,0,Papua New Guinea
Crude oil,190,1993,0,0,Papua New Guinea
Crude oil,190,1994,0,0,Papua New Guinea
Crude oil,190,1995,0,0,Papua New Guinea
Crude oil,190,1996,0,0,Papua New Guinea
Crude oil,190,1997,0,0,Papua New Guinea
Crude oil,190,1998,0,0,Papua New Guinea
Crude oil,190,1999,0,0,Papua New Guinea
Crude oil,190,2000,0,0,Papua New Guinea
Crude oil,190,2001,0,0,Papua New Guinea
Crude oil,190,2002,0,0,Papua New Guinea
Crude oil,190,2003,0,0,Papua New Guinea
Crude oil,190,2004,0,0,Papua New Guinea
Crude oil,190,2005,0,0,Papua New Guinea
Crude oil,190,2006,0,0,Papua New Guinea
Crude oil,190,2007,0,0,Papua New Guinea
Crude oil,190,2008,0,0,Papua New Guinea
Crude oil,190,2009,0,0,Papua New Guinea
Crude oil,190,2010,0,0,Papua New Guinea
Crude oil,190,2011,0,0,Papua New Guinea
Crude oil,190,2012,0,0,Papua New Guinea
Crude oil,190,2013,0,0,Papua New Guinea
Crude oil,190,2014,0,0,Papua New Guinea
Crude oil,190,2015,0,0,Papua New Guinea
Crude oil,190,2016,0,0,Papua New Guinea
Crude oil,190,2017,0,0,Papua New Guinea
Crude oil,190,2018,0,0,Papua New Guinea
Crude oil,190,2019,0,0,Papua New Guinea
Crude oil,193,1965,0.144802265,0.160123274,Peru
Crude oil,193,1966,0.144802265,0.199523471,Peru
Crude oil,193,1967,0.162623921,0.201131551,Peru
