Commodity,Country,Year,Production,Consumption,Pid,ISO3166_alpha3,ISO3166_numeric
Oil,Belgium,2019,0,1.364560683,21,BEL,56
Oil,Bolivia,1970,0,0,26,BOL,68
Oil,Bolivia,1971,0,0,26,BOL,68
Oil,Bolivia,1972,0,0,26,BOL,68
Oil,Bolivia,1973,0,0,26,BOL,68
Oil,Bolivia,1974,0,0,26,BOL,68
Oil,Bolivia,1975,0,0,26,BOL,68
Oil,Bolivia,1976,0,0,26,BOL,68
Oil,Bolivia,1977,0,0,26,BOL,68
Oil,Bolivia,1978,0,0,26,BOL,68
Oil,Bolivia,1979,0,0,26,BOL,68
Oil,Bolivia,1980,0,0,26,BOL,68
Oil,Bolivia,1981,0,0,26,BOL,68
Oil,Bolivia,1982,0,0,26,BOL,68
Oil,Bolivia,1983,0,0,26,BOL,68
Oil,Bolivia,1984,0,0,26,BOL,68
Oil,Bolivia,1985,0,0,26,BOL,68
Oil,Bolivia,1986,0,0,26,BOL,68
Oil,Bolivia,1987,0,0,26,BOL,68
Oil,Bolivia,1988,0,0,26,BOL,68
Oil,Bolivia,1989,0,0,26,BOL,68
Oil,Bolivia,1990,0,0,26,BOL,68
Oil,Bolivia,1991,0,0,26,BOL,68
Oil,Bolivia,1992,0,0,26,BOL,68
Oil,Bolivia,1993,0,0,26,BOL,68
Oil,Bolivia,1994,0,0,26,BOL,68
Oil,Bolivia,1995,0,0,26,BOL,68
Oil,Bolivia,1996,0,0,26,BOL,68
Oil,Bolivia,1997,0,0,26,BOL,68
Oil,Bolivia,1998,0,0,26,BOL,68
Oil,Bolivia,1999,0,0,26,BOL,68
Oil,Bolivia,2000,0,0,26,BOL,68
Oil,Bolivia,2001,0,0,26,BOL,68
Oil,Bolivia,2002,0,0,26,BOL,68
Oil,Bolivia,2003,0,0,26,BOL,68
Oil,Bolivia,2004,0,0,26,BOL,68
Oil,Bolivia,2005,0,0,26,BOL,68
Oil,Bolivia,2006,0,0,26,BOL,68
Oil,Bolivia,2007,0,0,26,BOL,68
Oil,Bolivia,2008,0,0,26,BOL,68
Oil,Bolivia,2009,0,0,26,BOL,68
Oil,Bolivia,2010,0,0,26,BOL,68
Oil,Bolivia,2011,0,0,26,BOL,68
Oil,Bolivia,2012,0,0,26,BOL,68
Oil,Bolivia,2013,0,0,26,BOL,68
Oil,Bolivia,2014,0,0,26,BOL,68
Oil,Bolivia,2015,0,0,26,BOL,68
Oil,Bolivia,2016,0,0,26,BOL,68
Oil,Bolivia,2017,0,0,26,BOL,68
Oil,Bolivia,2018,0,0,26,BOL,68
Oil,Bolivia,2019,0,0,26,BOL,68
Oil,Brazil,1965,0.215238536,0.633233788,29,BRA,76
Oil,Brazil,1966,0.26276835,0.689675768,29,BRA,76
Oil,Brazil,1967,0.330668084,0.712158703,29,BRA,76
Oil,Brazil,1968,0.363347379,0.855290102,29,BRA,76
Oil,Brazil,1969,0.396304493,0.937116041,29,BRA,76
Oil,Brazil,1970,0.375116771,1.062030717,29,BRA,76
Oil,Brazil,1971,0.39265991,1.170349829,29,BRA,76
Oil,Brazil,1972,0.385159079,1.344411263,29,BRA,76
Oil,Brazil,1973,0.390607824,1.657081911,29,BRA,76
Oil,Brazil,1974,0.407586824,1.787372014,29,BRA,76
Oil,Brazil,1975,0.397225755,1.844368601,29,BRA,76
Oil,Brazil,1976,0.386844246,1.996928328,29,BRA,76
Oil,Brazil,1977,0.372770009,2.045008532,29,BRA,76
Oil,Brazil,1978,0.370662179,2.22662116,29,BRA,76
Oil,Brazil,1979,0.383984088,2.339889078,29,BRA,76
Oil,Brazil,1980,0.421542453,2.255716724,29,BRA,76
Oil,Brazil,1981,0.492324588,2.14697099,29,BRA,76
Oil,Brazil,1982,0.599923138,2.172440273,29,BRA,76
Oil,Brazil,1983,0.760621295,2.058319113,29,BRA,76
Oil,Brazil,1984,1.064674974,2.083703072,29,BRA,76
Oil,Brazil,1985,1.257272261,2.114078498,29,BRA,76
Oil,Brazil,1986,1.321943707,2.333020478,29,BRA,76
Oil,Brazil,1987,1.31512127,2.40059727,29,BRA,76
Oil,Brazil,1988,1.285157708,2.44253413,29,BRA,76
Oil,Brazil,1989,1.372544716,2.458959044,29,BRA,76
Oil,Brazil,1990,1.45596254,2.423848123,29,BRA,76
Oil,Brazil,1991,1.438995622,2.451194539,29,BRA,76
Oil,Brazil,1992,1.460784385,2.65725256,29,BRA,76
Oil,Brazil,1993,1.490881802,2.759172355,29,BRA,76
Oil,Brazil,1994,1.546077279,2.944283276,29,BRA,76
Oil,Brazil,1995,1.599999752,3.071117747,29,BRA,76
Oil,Brazil,1996,1.814561129,3.270008532,29,BRA,76
Oil,Brazil,1997,1.94522908,3.508575085,29,BRA,76
Oil,Brazil,1998,2.247406591,3.657679181,29,BRA,76
Oil,Brazil,1999,2.538250011,3.702005119,29,BRA,76
Oil,Brazil,2000,2.862160176,3.65866041,29,BRA,76
Oil,Brazil,2001,2.996037227,3.751812543,29,BRA,76
Oil,Brazil,2002,3.353526986,3.671425598,29,BRA,76
Oil,Brazil,2003,3.477601363,3.563259811,29,BRA,76
Oil,Brazil,2004,3.451540841,3.679007429,29,BRA,76
Oil,Brazil,2005,3.796135539,3.772796422,29,BRA,76
Oil,Brazil,2006,4.011753869,3.845318378,29,BRA,76
Oil,Brazil,2007,4.053350647,4.004223463,29,BRA,76
Oil,Brazil,2008,4.214541035,4.190704201,29,BRA,76
Oil,Brazil,2009,4.508693655,4.15354909,29,BRA,76
Oil,Brazil,2010,4.746920255,4.524801131,29,BRA,76
Oil,Brazil,2011,4.85697153,4.811828187,29,BRA,76
Oil,Brazil,2012,4.775940803,4.938374722,29,BRA,76
Oil,Brazil,2013,4.680610668,5.238288874,29,BRA,76
Oil,Brazil,2014,5.224179579,5.402293878,29,BRA,76
Oil,Brazil,2015,5.639614825,5.054396947,29,BRA,76
Oil,Brazil,2016,5.810579862,4.785594325,29,BRA,76
Oil,Brazil,2017,6.071527539,4.845171842,29,BRA,76
Oil,Brazil,2018,5.982221143,4.644282078,29,BRA,76
Oil,Brazil,2019,6.432614282,4.680320107,29,BRA,76
Oil,Brunei,1965,0.169154186,0,30,BRN,96
Oil,Brunei,1966,0.203097886,0,30,BRN,96
Oil,Brunei,1967,0.220069736,0,30,BRN,96
Oil,Brunei,1968,0.25896395,0,30,BRN,96
Oil,Brunei,1969,0.262499361,0,30,BRN,96
Oil,Brunei,1970,0.287957136,0,30,BRN,96
Oil,Brunei,1971,0.273106767,0,30,BRN,96
Oil,Brunei,1972,0.386601561,0,30,BRN,96
Oil,Brunei,1973,0.487804912,0,30,BRN,96
Oil,Brunei,1974,0.415538775,0,30,BRN,96
Oil,Brunei,1975,0.391073853,0,30,BRN,96
Oil,Brunei,1976,0.453134794,0,30,BRN,96
Oil,Brunei,1977,0.473675847,0,30,BRN,96
Oil,Brunei,1978,0.500690789,0,30,BRN,96
Oil,Brunei,1979,0.543548953,0,30,BRN,96
Oil,Brunei,1980,0.499799104,0,30,BRN,96
Oil,Brunei,1981,0.361101566,0,30,BRN,96
Oil,Brunei,1982,0.370151805,0,30,BRN,96
Oil,Brunei,1983,0.372817836,0,30,BRN,96
Oil,Brunei,1984,0.359218637,0,30,BRN,96
Oil,Brunei,1985,0.348837406,0,30,BRN,96
Oil,Brunei,1986,0.343900221,0,30,BRN,96
Oil,Brunei,1987,0.322731341,0,30,BRN,96
Oil,Brunei,1988,0.312556196,0,30,BRN,96
Oil,Brunei,1989,0.311376476,0,30,BRN,96
Oil,Brunei,1990,0.315608861,0,30,BRN,96
Oil,Brunei,1991,0.341469379,0,30,BRN,96
Oil,Brunei,1992,0.38066445,0,30,BRN,96
Oil,Brunei,1993,0.364401936,0,30,BRN,96
Oil,Brunei,1994,0.372891816,0,30,BRN,96
Oil,Brunei,1995,0.364356388,0,30,BRN,96
Oil,Brunei,1996,0.344817706,0,30,BRN,96
Oil,Brunei,1997,0.339615893,0,30,BRN,96
Oil,Brunei,1998,0.326891199,0,30,BRN,96
Oil,Brunei,1999,0.380257034,0,30,BRN,96
Oil,Brunei,2000,0.404641441,0,30,BRN,96
Oil,Brunei,2001,0.424543036,0,30,BRN,96
Oil,Brunei,2002,0.438923986,0,30,BRN,96
Oil,Brunei,2003,0.447696813,0,30,BRN,96
Oil,Brunei,2004,0.44039605,0,30,BRN,96
Oil,Brunei,2005,0.430581162,0,30,BRN,96
Oil,Brunei,2006,0.461063609,0,30,BRN,96
Oil,Brunei,2007,0.405100145,0,30,BRN,96
Oil,Brunei,2008,0.365182319,0,30,BRN,96
Oil,Brunei,2009,0.350790742,0,30,BRN,96
Oil,Brunei,2010,0.359434149,0,30,BRN,96
Oil,Brunei,2011,0.344864612,0,30,BRN,96
Oil,Brunei,2012,0.332237652,0,30,BRN,96
Oil,Brunei,2013,0.280551063,0,30,BRN,96
Oil,Brunei,2014,0.262520724,0,30,BRN,96
Oil,Brunei,2015,0.263525875,0,30,BRN,96
Oil,Brunei,2016,0.251626926,0,30,BRN,96
Oil,Brunei,2017,0.234111562,0,30,BRN,96
Oil,Brunei,2018,0.230911974,0,30,BRN,96
Oil,Brunei,2019,0.251752789,0,30,BRN,96
Oil,Bulgaria,1965,0,0.157935154,31,BGR,100
Oil,Bulgaria,1966,0,0.180290102,31,BGR,100
Oil,Bulgaria,1967,0,0.226791809,31,BGR,100
Oil,Bulgaria,1968,0,0.268771331,31,BGR,100
Oil,Bulgaria,1969,0,0.33003413,31,BGR,100
Oil,Bulgaria,1970,0,0.383361775,31,BGR,100
Oil,Bulgaria,1971,0,0.421885666,31,BGR,100
Oil,Bulgaria,1972,0,0.438651877,31,BGR,100
Oil,Bulgaria,1973,0,0.462841297,31,BGR,100
Oil,Bulgaria,1974,0,0.481399317,31,BGR,100
Oil,Bulgaria,1975,0,0.510452218,31,BGR,100
Oil,Bulgaria,1976,0,0.530332765,31,BGR,100
Oil,Bulgaria,1977,0,0.551493174,31,BGR,100
Oil,Bulgaria,1978,0,0.568046075,31,BGR,100
Oil,Bulgaria,1979,0,0.585580205,31,BGR,100
Oil,Bulgaria,1980,0,0.596075085,31,BGR,100
Oil,Bulgaria,1981,0,0.53144198,31,BGR,100
Oil,Bulgaria,1982,0,0.514675768,31,BGR,100
Oil,Bulgaria,1983,0,0.496331058,31,BGR,100
Oil,Bulgaria,1984,0,0.47640785,31,BGR,100
Oil,Bulgaria,1985,0,0.442064846,31,BGR,100
Oil,Bulgaria,1986,0,0.465912969,31,BGR,100
Oil,Bulgaria,1987,0,0.447568259,31,BGR,100
Oil,Bulgaria,1988,0,0.474829352,31,BGR,100
Oil,Bulgaria,1989,0,0.462670648,31,BGR,100
Oil,Bulgaria,1990,0,0.422453605,31,BGR,100
Oil,Bulgaria,1991,0,0.287211151,31,BGR,100
Oil,Bulgaria,1992,0,0.253470384,31,BGR,100
Oil,Bulgaria,1993,0,0.272936688,31,BGR,100
Oil,Bulgaria,1994,0,0.258723651,31,BGR,100
Oil,Bulgaria,1995,0,0.264862859,31,BGR,100
Oil,Bulgaria,1996,0,0.247129213,31,BGR,100
Oil,Bulgaria,1997,0,0.192484069,31,BGR,100
Oil,Bulgaria,1998,0,0.20362728,31,BGR,100
Oil,Bulgaria,1999,0,0.186616773,31,BGR,100
Oil,Bulgaria,2000,0,0.180628336,31,BGR,100
Oil,Bulgaria,2001,0,0.193502054,31,BGR,100
Oil,Bulgaria,2002,0,0.197847046,31,BGR,100
Oil,Bulgaria,2003,0,0.204622764,31,BGR,100
Oil,Bulgaria,2004,0,0.199561614,31,BGR,100
Oil,Bulgaria,2005,0,0.219231037,31,BGR,100
Oil,Bulgaria,2006,0,0.225964491,31,BGR,100
Oil,Bulgaria,2007,0,0.221809687,31,BGR,100
Oil,Bulgaria,2008,0,0.211826748,31,BGR,100
Oil,Bulgaria,2009,0,0.194937205,31,BGR,100
Oil,Bulgaria,2010,0,0.177233346,31,BGR,100
Oil,Bulgaria,2011,0,0.166938827,31,BGR,100
Oil,Bulgaria,2012,0,0.175212996,31,BGR,100
Oil,Bulgaria,2013,0,0.162735292,31,BGR,100
Oil,Bulgaria,2014,0,0.172700151,31,BGR,100
Oil,Bulgaria,2015,0,0.194361165,31,BGR,100
Oil,Bulgaria,2016,0,0.195845849,31,BGR,100
Oil,Bulgaria,2017,0,0.205070534,31,BGR,100
Oil,Bulgaria,2018,0,0.204576328,31,BGR,100
Oil,Bulgaria,2019,0,0.216504694,31,BGR,100
Oil,Canada,1965,1.871765259,2.296715017,39,CAN,124
Oil,Canada,1966,2.056832515,2.419411263,39,CAN,124
Oil,Canada,1967,2.24834215,2.58387372,39,CAN,124
Oil,Canada,1968,2.436831748,2.750725256,39,CAN,124
Oil,Canada,1969,2.654353383,2.86412116,39,CAN,124
Oil,Canada,1970,2.989244416,3.055204778,39,CAN,124
Oil,Canada,1971,3.206645614,3.136646758,39,CAN,124
Oil,Canada,1972,3.699366352,3.301834471,39,CAN,124
Oil,Canada,1973,4.279633608,3.483404437,39,CAN,124
Oil,Canada,1974,4.026729854,3.541296928,39,CAN,124
Oil,Canada,1975,3.480196263,3.46109215,39,CAN,124
Oil,Canada,1976,3.212654688,3.644880546,39,CAN,124
Oil,Canada,1977,3.224160472,3.682124573,39,CAN,124
Oil,Canada,1978,3.207759172,3.752431741,39,CAN,124
Oil,Canada,1979,3.680655608,3.90362628,39,CAN,124
Oil,Canada,1980,3.552452428,3.844027304,39,CAN,124
Oil,Canada,1981,3.215085448,3.59334471,39,CAN,124
Oil,Canada,1982,3.181063998,3.215145051,39,CAN,124
Oil,Canada,1983,3.351556869,3.00725256,39,CAN,124
Oil,Canada,1984,3.575753815,3.038182594,39,CAN,124
Oil,Canada,1985,3.655513115,3.037457338,39,CAN,124
Oil,Canada,1986,3.657680074,3.04556314,39,CAN,124
Oil,Canada,1987,3.852149585,3.16331058,39,CAN,124
Oil,Canada,1988,4.056952541,3.326279863,39,CAN,124
Oil,Canada,1989,3.951385704,3.455162116,39,CAN,124
Oil,Canada,1990,3.957246174,3.404948805,39,CAN,124
Oil,Canada,1991,3.976728169,3.211774744,39,CAN,124
Oil,Canada,1992,4.145041734,3.275725256,39,CAN,124
Oil,Canada,1993,4.363530071,3.289846416,39,CAN,124
Oil,Canada,1994,4.551712724,3.346757679,39,CAN,124
Oil,Canada,1995,4.774160528,3.461543679,39,CAN,124
Oil,Canada,1996,4.925491781,3.560745373,39,CAN,124
Oil,Canada,1997,5.149494104,3.698679297,39,CAN,124
Oil,Canada,1998,5.336514673,3.777734497,39,CAN,124
Oil,Canada,1999,5.161977358,3.84141058,39,CAN,124
Oil,Canada,2000,5.652795939,3.843304804,39,CAN,124
Oil,Canada,2001,5.674099592,3.897059181,39,CAN,124
Oil,Canada,2002,5.942392983,4.003052576,39,CAN,124
Oil,Canada,2003,6.267393756,4.152063564,39,CAN,124
Oil,Canada,2004,6.456251432,4.302121649,39,CAN,124
Oil,Canada,2005,6.344375079,4.266018077,39,CAN,124
Oil,Canada,2006,6.705643697,4.209079307,39,CAN,124
Oil,Canada,2007,6.891272455,4.334254538,39,CAN,124
Oil,Canada,2008,6.773359081,4.2832616,39,CAN,124
Oil,Canada,2009,6.758335651,4.028377621,39,CAN,124
Oil,Canada,2010,7.071058898,4.333116681,39,CAN,124
Oil,Canada,2011,7.471456335,4.44619658,39,CAN,124
Oil,Canada,2012,8.01333769,4.315344042,39,CAN,124
Oil,Canada,2013,8.559717445,4.313653422,39,CAN,124
Oil,Canada,2014,9.207652911,4.377827794,39,CAN,124
Oil,Canada,2015,9.540352894,4.257096676,39,CAN,124
Oil,Canada,2016,9.672950904,4.322814565,39,CAN,124
Oil,Canada,2017,10.48731312,4.322538903,39,CAN,124
Oil,Canada,2018,11.44525172,4.472453093,39,CAN,124
Oil,Canada,2019,11.72575474,4.384052151,39,CAN,124
Oil,Chad,1965,0,0,41,TCD,148
Oil,Chad,1966,0,0,41,TCD,148
Oil,Chad,1967,0,0,41,TCD,148
Oil,Chad,1968,0,0,41,TCD,148
Oil,Chad,1969,0,0,41,TCD,148
Oil,Chad,1970,0,0,41,TCD,148
Oil,Chad,1971,0,0,41,TCD,148
Oil,Chad,1972,0,0,41,TCD,148
Oil,Chad,1973,0,0,41,TCD,148
Oil,Chad,1974,0,0,41,TCD,148
Oil,Chad,1975,0,0,41,TCD,148
Oil,Chad,1976,0,0,41,TCD,148
Oil,Chad,1977,0,0,41,TCD,148
Oil,Chad,1978,0,0,41,TCD,148
Oil,Chad,1979,0,0,41,TCD,148
Oil,Chad,1980,0,0,41,TCD,148
Oil,Chad,1981,0,0,41,TCD,148
Oil,Chad,1982,0,0,41,TCD,148
Oil,Chad,1983,0,0,41,TCD,148
Oil,Chad,1984,0,0,41,TCD,148
Oil,Chad,1985,0,0,41,TCD,148
Oil,Chad,1986,0,0,41,TCD,148
Oil,Chad,1987,0,0,41,TCD,148
Oil,Chad,1988,0,0,41,TCD,148
Oil,Chad,1989,0,0,41,TCD,148
Oil,Chad,1990,0,0,41,TCD,148
Oil,Chad,1991,0,0,41,TCD,148
Oil,Chad,1992,0,0,41,TCD,148
Oil,Chad,1993,0,0,41,TCD,148
Oil,Chad,1994,0,0,41,TCD,148
Oil,Chad,1995,0,0,41,TCD,148
Oil,Chad,1996,0,0,41,TCD,148
Oil,Chad,1997,0,0,41,TCD,148
Oil,Chad,1998,0,0,41,TCD,148
Oil,Chad,1999,0,0,41,TCD,148
Oil,Chad,2000,0,0,41,TCD,148
Oil,Chad,2001,0,0,41,TCD,148
Oil,Chad,2002,0,0,41,TCD,148
Oil,Chad,2003,0.052790532,0,41,TCD,148
Oil,Chad,2004,0.376899845,0,41,TCD,148
Oil,Chad,2005,0.38856287,0,41,TCD,148
Oil,Chad,2006,0.343138459,0,41,TCD,148
Oil,Chad,2007,0.32165394,0,41,TCD,148
Oil,Chad,2008,0.285437179,0,41,TCD,148
Oil,Chad,2009,0.26395266,0,41,TCD,148
Oil,Chad,2010,0.273160311,0,41,TCD,148
Oil,Chad,2011,0.254745009,0,41,TCD,148
Oil,Chad,2012,0.226508213,0,41,TCD,148
Oil,Chad,2013,0.203071181,0,41,TCD,148
Oil,Chad,2014,0.198968956,0,41,TCD,148
Oil,Chad,2015,0.247833541,0,41,TCD,148
Oil,Chad,2016,0.261775186,0,41,TCD,148
Oil,Chad,2017,0.22049407,0,41,TCD,148
Oil,Chad,2018,0.258793264,0,41,TCD,148
Oil,Chad,2019,0.284273338,0,41,TCD,148
Oil,Chile,1965,0,0.149099079,42,CHL,152
Oil,Chile,1966,0,0.16308281,42,CHL,152
Oil,Chile,1967,0,0.169859116,42,CHL,152
Oil,Chile,1968,0,0.17876807,42,CHL,152
Oil,Chile,1969,0,0.189976583,42,CHL,152
Oil,Chile,1970,0,0.200410284,42,CHL,152
Oil,Chile,1971,0,0.222098976,42,CHL,152
Oil,Chile,1972,0,0.235494881,42,CHL,152
Oil,Chile,1973,0,0.224018771,42,CHL,152
Oil,Chile,1974,0,0.214377133,42,CHL,152
Oil,Chile,1975,0,0.186774744,42,CHL,152
Oil,Chile,1976,0,0.198336177,42,CHL,152
Oil,Chile,1977,0,0.202901024,42,CHL,152
Oil,Chile,1978,0,0.222440273,42,CHL,152
Oil,Chile,1979,0,0.224232082,42,CHL,152
Oil,Chile,1980,0,0.226706485,42,CHL,152
Oil,Chile,1981,0,0.234300341,42,CHL,152
Oil,Chile,1982,0,0.206697952,42,CHL,152
Oil,Chile,1983,0,0.200853242,42,CHL,152
Oil,Chile,1984,0,0.201066553,42,CHL,152
Oil,Chile,1985,0,0.195776451,42,CHL,152
Oil,Chile,1986,0,0.209513652,42,CHL,152
Oil,Chile,1987,0,0.218728669,42,CHL,152
Oil,Chile,1988,0,0.240955631,42,CHL,152
Oil,Chile,1989,0,0.266424915,42,CHL,152
Oil,Chile,1990,0,0.281313993,42,CHL,152
Oil,Chile,1991,0,0.313848276,42,CHL,152
Oil,Chile,1992,0,0.339932429,42,CHL,152
Oil,Chile,1993,0,0.370478886,42,CHL,152
Oil,Chile,1994,0,0.39797229,42,CHL,152
Oil,Chile,1995,0,0.437593547,42,CHL,152
Oil,Chile,1996,0,0.464750082,42,CHL,152
Oil,Chile,1997,0,0.499111999,42,CHL,152
Oil,Chile,1998,0,0.510523444,42,CHL,152
Oil,Chile,1999,0,0.515611783,42,CHL,152
Oil,Chile,2000,0,0.504116426,42,CHL,152
Oil,Chile,2001,0,0.478820143,42,CHL,152
Oil,Chile,2002,0,0.500859361,42,CHL,152
Oil,Chile,2003,0,0.4829663,42,CHL,152
Oil,Chile,2004,0,0.512619672,42,CHL,152
Oil,Chile,2005,0,0.531618978,42,CHL,152
Oil,Chile,2006,0,0.594303307,42,CHL,152
Oil,Chile,2007,0,0.763737002,42,CHL,152
Oil,Chile,2008,0,0.793758351,42,CHL,152
Oil,Chile,2009,0,0.775958121,42,CHL,152
Oil,Chile,2010,0,0.683241716,42,CHL,152
Oil,Chile,2011,0,0.749024692,42,CHL,152
Oil,Chile,2012,0,0.745323184,42,CHL,152
Oil,Chile,2013,0,0.718265846,42,CHL,152
Oil,Chile,2014,0,0.696978422,42,CHL,152
Oil,Chile,2015,0,0.702770085,42,CHL,152
Oil,Chile,2016,0,0.744488005,42,CHL,152
Oil,Chile,2017,0,0.711187058,42,CHL,152
Oil,Chile,2018,0,0.73206531,42,CHL,152
Oil,Chile,2019,0,0.741433422,42,CHL,152
Oil,China,1965,0.482508532,0.467576792,43,CHN,156
Oil,China,1966,0.620733788,0.600426621,43,CHN,156
Oil,China,1967,0.592150171,0.593003413,43,CHN,156
Oil,China,1968,0.682167235,0.648464164,43,CHN,156
Oil,China,1969,0.927474403,0.869325939,43,CHN,156
Oil,China,1970,1.307593857,1.202687713,43,CHN,156
Oil,China,1971,1.681313993,1.639505119,43,CHN,156
Oil,China,1972,1.94837884,1.884598976,43,CHN,156
Oil,China,1973,2.287116041,2.296501706,43,CHN,156
Oil,China,1974,2.766638225,2.640358362,43,CHN,156
Oil,China,1975,3.287542662,2.91168942,43,CHN,156
Oil,China,1976,3.718430034,3.328924915,43,CHN,156
Oil,China,1977,3.994880546,3.515358362,43,CHN,156
Oil,China,1978,4.438993174,3.892918089,43,CHN,156
Oil,China,1979,4.528583618,3.886518771,43,CHN,156
Oil,China,1980,4.520051195,3.696885666,43,CHN,156
Oil,China,1981,4.318259386,3.508105802,43,CHN,156
Oil,China,1982,4.35665529,3.469453925,43,CHN,156
Oil,China,1983,4.525170648,3.539291809,43,CHN,156
Oil,China,1984,4.889505119,3.667107509,43,CHN,156
Oil,China,1985,5.328498294,3.828711604,43,CHN,156
Oil,China,1986,5.575511945,4.068728669,43,CHN,156
Oil,China,1987,5.722696246,4.321245734,43,CHN,156
Oil,China,1988,5.846843003,4.642918089,43,CHN,156
Oil,China,1989,5.872013652,4.858916382,43,CHN,156
Oil,China,1990,5.90059727,4.814889078,43,CHN,156
Oil,China,1991,6.014931741,5.198506826,43,CHN,156
Oil,China,1992,6.059726962,5.647525597,43,CHN,156
Oil,China,1993,6.144624573,6.219778157,43,CHN,156
Oil,China,1994,6.232081911,6.319270478,43,CHN,156
Oil,China,1995,6.357508532,6.834462457,43,CHN,156
Oil,China,1996,6.762798635,7.494343857,43,CHN,156
Oil,China,1997,6.831484642,8.197583191,43,CHN,156
Oil,China,1998,6.833617747,8.407886092,43,CHN,156
Oil,China,1999,6.835324232,8.930493174,43,CHN,156
Oil,China,2000,6.937713311,9.565505546,43,CHN,156
Oil,China,2001,7.031996587,9.773143345,43,CHN,156
Oil,China,2002,7.118856655,10.57452133,43,CHN,156
Oil,China,2003,7.234854949,11.78732082,43,CHN,156
Oil,China,2004,7.425383959,13.76304216,43,CHN,156
Oil,China,2005,7.736898464,13.99021445,43,CHN,156
Oil,China,2006,7.882495734,15.00835265,43,CHN,156
Oil,China,2007,7.948728669,15.75253435,43,CHN,156
Oil,China,2008,8.124556314,16.05524024,43,CHN,156
Oil,China,2009,8.084044369,16.68285268,43,CHN,156
Oil,China,2010,8.661006826,19.04030984,43,CHN,156
Oil,China,2011,8.655098123,19.72658437,43,CHN,156
Oil,China,2012,8.851450512,20.65719981,43,CHN,156
Oil,China,2013,8.957307381,21.5429238,43,CHN,156
Oil,China,2014,9.020008532,22.37259843,43,CHN,156
Oil,China,2015,9.153583618,23.81725603,43,CHN,156
Oil,China,2016,8.518984642,24.38020819,43,CHN,156
Oil,China,2017,8.170051195,25.4424951,43,CHN,156
Oil,China,2018,8.067662116,26.44308244,43,CHN,156
Oil,China,2019,8.149061433,27.73661027,43,CHN,156
Oil,Hong Kong,1965,0,0.090479832,105,HKG,344
Oil,Hong Kong,1966,0,0.099142372,105,HKG,344
Oil,Hong Kong,1967,0,0.118810667,105,HKG,344
Oil,Hong Kong,1968,0,0.129732598,105,HKG,344
Oil,Hong Kong,1969,0,0.153794473,105,HKG,344
Oil,Hong Kong,1970,0,0.16612476,105,HKG,344
Oil,Hong Kong,1971,0,0.174786689,105,HKG,344
Oil,Hong Kong,1972,0,0.199616041,105,HKG,344
Oil,Hong Kong,1973,0,0.207124573,105,HKG,344
Oil,Hong Kong,1974,0,0.211988055,105,HKG,344
Oil,Hong Kong,1975,0,0.199232082,105,HKG,344
Oil,Hong Kong,1976,0,0.235409556,105,HKG,344
Oil,Hong Kong,1977,0,0.254607509,105,HKG,344
Oil,Hong Kong,1978,0,0.264505119,105,HKG,344
Oil,Hong Kong,1979,0,0.270392491,105,HKG,344
Oil,Hong Kong,1980,0,0.276706485,105,HKG,344
Oil,Hong Kong,1981,0,0.293472696,105,HKG,344
Oil,Hong Kong,1982,0,0.285580205,105,HKG,344
Oil,Hong Kong,1983,0,0.253455631,105,HKG,344
Oil,Hong Kong,1984,0,0.234257679,105,HKG,344
Oil,Hong Kong,1985,0,0.220008532,105,HKG,344
Oil,Hong Kong,1986,0,0.214206485,105,HKG,344
Oil,Hong Kong,1987,0,0.20947099,105,HKG,344
Oil,Hong Kong,1988,0,0.240102389,105,HKG,344
Oil,Hong Kong,1989,0,0.25605802,105,HKG,344
Oil,Hong Kong,1990,0,0.268046075,105,HKG,344
Oil,Hong Kong,1991,0,0.267491468,105,HKG,344
Oil,Hong Kong,1992,0,0.344069966,105,HKG,344
Oil,Hong Kong,1993,0,0.357849829,105,HKG,344
Oil,Hong Kong,1994,0,0.381015358,105,HKG,344
Oil,Hong Kong,1995,0,0.408191126,105,HKG,344
Oil,Hong Kong,1996,0,0.399957338,105,HKG,344
Oil,Hong Kong,1997,0,0.395776451,105,HKG,344
Oil,Hong Kong,1998,0,0.379778157,105,HKG,344
Oil,Hong Kong,1999,0,0.404479522,105,HKG,344
Oil,Hong Kong,2000,0,0.421885666,105,HKG,344
Oil,Hong Kong,2001,0,0.501535836,105,HKG,344
Oil,Hong Kong,2002,0,0.547738908,105,HKG,344
Oil,Hong Kong,2003,0,0.55140785,105,HKG,344
Oil,Hong Kong,2004,0,0.651109215,105,HKG,344
Oil,Hong Kong,2005,0,0.58668942,105,HKG,344
Oil,Hong Kong,2006,0,0.636521407,105,HKG,344
Oil,Hong Kong,2007,0,0.684518631,105,HKG,344
Oil,Hong Kong,2008,0,0.62030048,105,HKG,344
Oil,Hong Kong,2009,0,0.702845616,105,HKG,344
Oil,Hong Kong,2010,0,0.759292005,105,HKG,344
Oil,Hong Kong,2011,0,0.765684409,105,HKG,344
Oil,Hong Kong,2012,0,0.733959482,105,HKG,344
Oil,Hong Kong,2013,0,0.75049459,105,HKG,344
Oil,Hong Kong,2014,0,0.709950044,105,HKG,344
Oil,Hong Kong,2015,0,0.778393354,105,HKG,344
Oil,Hong Kong,2016,0,0.805546597,105,HKG,344
Oil,Hong Kong,2017,0,0.912108046,105,HKG,344
