Commodity,Country,Year,Production,Consumption,ISO3166_alpha3,ISO3166_numeric
Renewables,South Africa,1999,0.00197,0.00197,ZAF,710
Renewables,South Africa,2000,0.004868,0.004868,ZAF,710
Renewables,South Africa,2001,0.004310825,0.004310825,ZAF,710
Renewables,South Africa,2002,0.004666006,0.004666006,ZAF,710
Renewables,South Africa,2003,0.004200635,0.004200635,ZAF,710
Renewables,South Africa,2004,0.003989694,0.003989694,ZAF,710
Renewables,South Africa,2005,0.004399234,0.004399234,ZAF,710
Renewables,South Africa,2006,0.004196434,0.004196434,ZAF,710
Renewables,South Africa,2007,0.004423613,0.004423613,ZAF,710
Renewables,South Africa,2008,0.004740149,0.004740149,ZAF,710
Renewables,South Africa,2009,0.004744889,0.004744889,ZAF,710
Renewables,South Africa,2010,0.00429808,0.00429808,ZAF,710
Renewables,South Africa,2011,0.004937982,0.004937982,ZAF,710
Renewables,South Africa,2012,0.0050592,0.0050592,ZAF,710
Renewables,South Africa,2013,0.00698362,0.00698362,ZAF,710
Renewables,South Africa,2014,0.024013671,0.024605671,ZAF,710
Renewables,South Africa,2015,0.056809446,0.057956446,ZAF,710
Renewables,South Africa,2016,0.071704491,0.073295491,ZAF,710
Renewables,South Africa,2017,0.095638141,0.097784141,ZAF,710
Renewables,South Africa,2018,0.109661172,0.112436172,ZAF,710
Renewables,South Africa,2019,0.112572999,0.115902999,ZAF,710
Renewables,South Korea,1965,0,0,KOR,410
Renewables,South Korea,1966,0,0,KOR,410
Renewables,South Korea,1967,0,0,KOR,410
Renewables,South Korea,1968,0,0,KOR,410
Renewables,South Korea,1969,0,0,KOR,410
Renewables,South Korea,1970,0,0,KOR,410
Renewables,South Korea,1971,0,0,KOR,410
Renewables,South Korea,1972,0,0,KOR,410
Renewables,South Korea,1973,0,0,KOR,410
Renewables,South Korea,1974,0,0,KOR,410
Renewables,South Korea,1975,0,0,KOR,410
Renewables,South Korea,1976,0,0,KOR,410
Renewables,South Korea,1977,0,0,KOR,410
Renewables,South Korea,1978,0,0,KOR,410
Renewables,South Korea,1979,0,0,KOR,410
Renewables,South Korea,1980,0,0,KOR,410
Renewables,South Korea,1981,0,0,KOR,410
Renewables,South Korea,1982,0,0,KOR,410
Renewables,South Korea,1983,0,0,KOR,410
Renewables,South Korea,1984,0,0,KOR,410
Renewables,South Korea,1985,0,0,KOR,410
Renewables,South Korea,1986,0,0,KOR,410
Renewables,South Korea,1987,0,0,KOR,410
Renewables,South Korea,1988,0,0,KOR,410
Renewables,South Korea,1989,0,0,KOR,410
Renewables,South Korea,1990,0.00001,0.00001,KOR,410
Renewables,South Korea,1991,0.00001,0.00001,KOR,410
Renewables,South Korea,1992,0.00002,0.00002,KOR,410
Renewables,South Korea,1993,0.00003,0.00003,KOR,410
Renewables,South Korea,1994,0.00003,0.00003,KOR,410
Renewables,South Korea,1995,0.00252,0.00252,KOR,410
Renewables,South Korea,1996,0.00406,0.00406,KOR,410
Renewables,South Korea,1997,0.00082,0.00082,KOR,410
Renewables,South Korea,1998,0.00064,0.00064,KOR,410
Renewables,South Korea,1999,0.00097411,0.00097411,KOR,410
Renewables,South Korea,2000,0.00100969,0.00100969,KOR,410
Renewables,South Korea,2001,0.001060807,0.001060807,KOR,410
Renewables,South Korea,2002,0.001983324,0.001983324,KOR,410
Renewables,South Korea,2003,0.002163744,0.002163744,KOR,410
Renewables,South Korea,2004,0.003412614,0.003663822,KOR,410
Renewables,South Korea,2005,0.003913127,0.004457411,KOR,410
Renewables,South Korea,2006,0.004919317,0.007138321,KOR,410
Renewables,South Korea,2007,0.008489484,0.012508812,KOR,410
Renewables,South Korea,2008,0.014466514,0.021919018,KOR,410
Renewables,South Korea,2009,0.02418418,0.034818652,KOR,410
Renewables,South Korea,2010,0.030596207,0.045543083,KOR,410
Renewables,South Korea,2011,0.03477131,0.048838958,KOR,410
Renewables,South Korea,2012,0.038734822,0.053807302,KOR,410
Renewables,South Korea,2013,0.052772859,0.068222151,KOR,410
Renewables,South Korea,2014,0.070116777,0.086696505,KOR,410
Renewables,South Korea,2015,0.100042924,0.118506712,KOR,410
Renewables,South Korea,2016,0.126662187,0.145209711,KOR,410
Renewables,South Korea,2017,0.17124977,0.189169274,KOR,410
Renewables,South Korea,2018,0.214022583,0.242618427,KOR,410
Renewables,South Korea,2019,0.260616006,0.28942119,KOR,410
Renewables,South Sudan,1965,,,SSD,728
Renewables,South Sudan,1966,,,SSD,728
Renewables,South Sudan,1967,,,SSD,728
Renewables,South Sudan,1968,,,SSD,728
Renewables,South Sudan,1969,,,SSD,728
Renewables,South Sudan,1970,,,SSD,728
Renewables,South Sudan,1971,,,SSD,728
Renewables,South Sudan,1972,,,SSD,728
Renewables,South Sudan,1973,,,SSD,728
Renewables,South Sudan,1974,,,SSD,728
Renewables,South Sudan,1975,,,SSD,728
Renewables,South Sudan,1976,,,SSD,728
Renewables,South Sudan,1977,,,SSD,728
Renewables,South Sudan,1978,,,SSD,728
Renewables,South Sudan,1979,,,SSD,728
Renewables,South Sudan,1980,,,SSD,728
Renewables,South Sudan,1981,,,SSD,728
Renewables,South Sudan,1982,,,SSD,728
Renewables,South Sudan,1983,,,SSD,728
Renewables,South Sudan,1984,,,SSD,728
Renewables,South Sudan,1985,,,SSD,728
Renewables,South Sudan,1986,,,SSD,728
Renewables,South Sudan,1987,,,SSD,728
Renewables,South Sudan,1988,,,SSD,728
Renewables,South Sudan,1989,,,SSD,728
Renewables,South Sudan,1990,,,SSD,728
Renewables,South Sudan,1991,,,SSD,728
Renewables,South Sudan,1992,,,SSD,728
Renewables,South Sudan,1993,,,SSD,728
Renewables,South Sudan,1994,,,SSD,728
Renewables,South Sudan,1995,,,SSD,728
Renewables,South Sudan,1996,,,SSD,728
Renewables,South Sudan,1997,,,SSD,728
Renewables,South Sudan,1998,,,SSD,728
Renewables,South Sudan,1999,,,SSD,728
Renewables,South Sudan,2000,,,SSD,728
Renewables,South Sudan,2001,,,SSD,728
Renewables,South Sudan,2002,,,SSD,728
Renewables,South Sudan,2003,,,SSD,728
Renewables,South Sudan,2004,,,SSD,728
Renewables,South Sudan,2005,,,SSD,728
Renewables,South Sudan,2006,,,SSD,728
Renewables,South Sudan,2007,,,SSD,728
Renewables,South Sudan,2008,,,SSD,728
Renewables,South Sudan,2009,,,SSD,728
Renewables,South Sudan,2010,,,SSD,728
Renewables,South Sudan,2011,,,SSD,728
Renewables,South Sudan,2012,,,SSD,728
Renewables,South Sudan,2013,,,SSD,728
Renewables,South Sudan,2014,,,SSD,728
Renewables,South Sudan,2015,,,SSD,728
Renewables,South Sudan,2016,,,SSD,728
Renewables,South Sudan,2017,,,SSD,728
Renewables,South Sudan,2018,,,SSD,728
Renewables,South Sudan,2019,,,SSD,728
Renewables,Spain,1965,0,0,ESP,724
Renewables,Spain,1966,0,0,ESP,724
Renewables,Spain,1967,0,0,ESP,724
Renewables,Spain,1968,0,0,ESP,724
Renewables,Spain,1969,0,0,ESP,724
Renewables,Spain,1970,0.00047,0.00047,ESP,724
Renewables,Spain,1971,0.00052,0.00052,ESP,724
Renewables,Spain,1972,0.00061,0.00061,ESP,724
Renewables,Spain,1973,0.00056,0.00056,ESP,724
Renewables,Spain,1974,0.00051,0.00051,ESP,724
Renewables,Spain,1975,0.00113,0.00113,ESP,724
Renewables,Spain,1976,0.00187,0.00187,ESP,724
Renewables,Spain,1977,0.00309,0.00309,ESP,724
Renewables,Spain,1978,0.00316,0.00316,ESP,724
Renewables,Spain,1979,0.00251,0.00251,ESP,724
Renewables,Spain,1980,0.00362,0.00362,ESP,724
Renewables,Spain,1981,0.00424,0.00424,ESP,724
Renewables,Spain,1982,0.00487,0.00487,ESP,724
Renewables,Spain,1983,0.0056,0.0056,ESP,724
Renewables,Spain,1984,0.0055,0.0055,ESP,724
Renewables,Spain,1985,0.00611,0.00611,ESP,724
Renewables,Spain,1986,0.00538,0.00538,ESP,724
Renewables,Spain,1987,0.00563,0.00563,ESP,724
Renewables,Spain,1988,0.00673,0.00673,ESP,724
Renewables,Spain,1989,0.005970606,0.005970606,ESP,724
Renewables,Spain,1990,0.00562,0.00562,ESP,724
Renewables,Spain,1991,0.00564,0.00564,ESP,724
Renewables,Spain,1992,0.00686,0.00686,ESP,724
Renewables,Spain,1993,0.00704,0.00704,ESP,724
Renewables,Spain,1994,0.00824,0.00824,ESP,724
Renewables,Spain,1995,0.01296,0.01296,ESP,724
Renewables,Spain,1996,0.01459,0.01459,ESP,724
Renewables,Spain,1997,0.02218,0.02218,ESP,724
Renewables,Spain,1998,0.02898,0.02898,ESP,724
Renewables,Spain,1999,0.04485,0.04485,ESP,724
Renewables,Spain,2000,0.06238,0.065351002,ESP,724
Renewables,Spain,2001,0.083593636,0.086552133,ESP,724
Renewables,Spain,2002,0.118037032,0.123971848,ESP,724
Renewables,Spain,2003,0.150057692,0.158238457,ESP,724
Renewables,Spain,2004,0.185997325,0.193498592,ESP,724
Renewables,Spain,2005,0.231146203,0.241994772,ESP,724
Renewables,Spain,2006,0.252016981,0.259291238,ESP,724
Renewables,Spain,2007,0.296188875,0.302811784,ESP,724
Renewables,Spain,2008,0.368520932,0.377063692,ESP,724
Renewables,Spain,2009,0.447313888,0.460531029,ESP,724
Renewables,Spain,2010,0.512159802,0.572363861,ESP,724
Renewables,Spain,2011,0.51896421,0.590658773,ESP,724
Renewables,Spain,2012,0.61584743,0.704204925,ESP,724
Renewables,Spain,2013,0.683600681,0.722050633,ESP,724
Renewables,Spain,2014,0.651395975,0.69193004,ESP,724
Renewables,Spain,2015,0.627915616,0.669442061,ESP,724
Renewables,Spain,2016,0.617616467,0.664513604,ESP,724
Renewables,Spain,2017,0.625731041,0.680728414,ESP,724
Renewables,Spain,2018,0.62466542,0.695306917,ESP,724
Renewables,Spain,2019,0.690778882,0.745837718,ESP,724
Renewables,Sri Lanka,1965,0,0,LKA,144
Renewables,Sri Lanka,1966,0,0,LKA,144
Renewables,Sri Lanka,1967,0,0,LKA,144
Renewables,Sri Lanka,1968,0,0,LKA,144
Renewables,Sri Lanka,1969,0,0,LKA,144
Renewables,Sri Lanka,1970,0,0,LKA,144
Renewables,Sri Lanka,1971,0,0,LKA,144
Renewables,Sri Lanka,1972,0,0,LKA,144
Renewables,Sri Lanka,1973,0,0,LKA,144
Renewables,Sri Lanka,1974,0,0,LKA,144
Renewables,Sri Lanka,1975,0,0,LKA,144
Renewables,Sri Lanka,1976,0,0,LKA,144
Renewables,Sri Lanka,1977,0,0,LKA,144
Renewables,Sri Lanka,1978,0,0,LKA,144
Renewables,Sri Lanka,1979,0,0,LKA,144
Renewables,Sri Lanka,1980,0,0,LKA,144
Renewables,Sri Lanka,1981,0,0,LKA,144
Renewables,Sri Lanka,1982,0,0,LKA,144
Renewables,Sri Lanka,1983,0,0,LKA,144
Renewables,Sri Lanka,1984,0,0,LKA,144
Renewables,Sri Lanka,1985,0,0,LKA,144
Renewables,Sri Lanka,1986,0,0,LKA,144
Renewables,Sri Lanka,1987,0,0,LKA,144
Renewables,Sri Lanka,1988,0,0,LKA,144
Renewables,Sri Lanka,1989,0,0,LKA,144
Renewables,Sri Lanka,1990,0,0,LKA,144
Renewables,Sri Lanka,1991,0,0,LKA,144
Renewables,Sri Lanka,1992,0,0,LKA,144
Renewables,Sri Lanka,1993,0,0,LKA,144
Renewables,Sri Lanka,1994,0,0,LKA,144
Renewables,Sri Lanka,1995,0,0,LKA,144
Renewables,Sri Lanka,1996,0,0,LKA,144
Renewables,Sri Lanka,1997,0,0,LKA,144
Renewables,Sri Lanka,1998,0,0,LKA,144
Renewables,Sri Lanka,1999,0.000035,0.000035,LKA,144
Renewables,Sri Lanka,2000,0.00003832,0.00003832,LKA,144
Renewables,Sri Lanka,2001,4.37E-05,4.37E-05,LKA,144
Renewables,Sri Lanka,2002,5.04E-05,5.04E-05,LKA,144
Renewables,Sri Lanka,2003,5.70E-05,5.70E-05,LKA,144
Renewables,Sri Lanka,2004,6.20E-05,6.20E-05,LKA,144
Renewables,Sri Lanka,2005,9.01E-05,9.01E-05,LKA,144
Renewables,Sri Lanka,2006,9.12E-05,9.12E-05,LKA,144
Renewables,Sri Lanka,2007,8.97E-05,8.97E-05,LKA,144
Renewables,Sri Lanka,2008,0.000145748,0.000145748,LKA,144
Renewables,Sri Lanka,2009,0.000314493,0.000314493,LKA,144
Renewables,Sri Lanka,2010,0.000871696,0.000871696,LKA,144
Renewables,Sri Lanka,2011,0.001231096,0.001231096,LKA,144
Renewables,Sri Lanka,2012,0.001659712,0.001659712,LKA,144
Renewables,Sri Lanka,2013,0.0025379,0.0025379,LKA,144
Renewables,Sri Lanka,2014,0.003132659,0.003132659,LKA,144
Renewables,Sri Lanka,2015,0.004091293,0.004091293,LKA,144
Renewables,Sri Lanka,2016,0.004524817,0.004524817,LKA,144
Renewables,Sri Lanka,2017,0.00592578,0.00592578,LKA,144
Renewables,Sri Lanka,2018,0.006884193,0.006884193,LKA,144
Renewables,Sri Lanka,2019,0.007367119,0.007367119,LKA,144
Renewables,Sudan,1965,,,SDN,729
Renewables,Sudan,1966,,,SDN,729
Renewables,Sudan,1967,,,SDN,729
Renewables,Sudan,1968,,,SDN,729
Renewables,Sudan,1969,,,SDN,729
Renewables,Sudan,1970,,,SDN,729
Renewables,Sudan,1971,,,SDN,729
Renewables,Sudan,1972,,,SDN,729
Renewables,Sudan,1973,,,SDN,729
Renewables,Sudan,1974,,,SDN,729
Renewables,Sudan,1975,,,SDN,729
Renewables,Sudan,1976,,,SDN,729
Renewables,Sudan,1977,,,SDN,729
Renewables,Sudan,1978,,,SDN,729
Renewables,Sudan,1979,,,SDN,729
Renewables,Sudan,1980,,,SDN,729
Renewables,Sudan,1981,,,SDN,729
Renewables,Sudan,1982,,,SDN,729
Renewables,Sudan,1983,,,SDN,729
Renewables,Sudan,1984,,,SDN,729
Renewables,Sudan,1985,,,SDN,729
Renewables,Sudan,1986,,,SDN,729
Renewables,Sudan,1987,,,SDN,729
Renewables,Sudan,1988,,,SDN,729
Renewables,Sudan,1989,,,SDN,729
Renewables,Sudan,1990,,,SDN,729
Renewables,Sudan,1991,,,SDN,729
Renewables,Sudan,1992,,,SDN,729
Renewables,Sudan,1993,,,SDN,729
Renewables,Sudan,1994,,,SDN,729
Renewables,Sudan,1995,,,SDN,729
Renewables,Sudan,1996,,,SDN,729
Renewables,Sudan,1997,,,SDN,729
Renewables,Sudan,1998,,,SDN,729
Renewables,Sudan,1999,,,SDN,729
Renewables,Sudan,2000,,,SDN,729
Renewables,Sudan,2001,,,SDN,729
Renewables,Sudan,2002,,,SDN,729
Renewables,Sudan,2003,,,SDN,729
Renewables,Sudan,2004,,,SDN,729
Renewables,Sudan,2005,,,SDN,729
Renewables,Sudan,2006,,,SDN,729
Renewables,Sudan,2007,,,SDN,729
Renewables,Sudan,2008,,,SDN,729
Renewables,Sudan,2009,,,SDN,729
Renewables,Sudan,2010,,,SDN,729
Renewables,Sudan,2011,,,SDN,729
Renewables,Sudan,2012,,,SDN,729
Renewables,Sudan,2013,,,SDN,729
Renewables,Sudan,2014,,,SDN,729
Renewables,Sudan,2015,,,SDN,729
Renewables,Sudan,2016,,,SDN,729
Renewables,Sudan,2017,,,SDN,729
Renewables,Sudan,2018,,,SDN,729
Renewables,Sudan,2019,,,SDN,729
Renewables,Sweden,1965,0,0,SWE,752
Renewables,Sweden,1966,0,0,SWE,752
Renewables,Sweden,1967,0,0,SWE,752
Renewables,Sweden,1968,0,0,SWE,752
Renewables,Sweden,1969,0,0,SWE,752
Renewables,Sweden,1970,0.0013,0.0013,SWE,752
Renewables,Sweden,1971,0.0016,0.0016,SWE,752
Renewables,Sweden,1972,0.00226,0.00226,SWE,752
Renewables,Sweden,1973,0.00399,0.00399,SWE,752
Renewables,Sweden,1974,0.00357,0.00357,SWE,752
Renewables,Sweden,1975,0.0031,0.0031,SWE,752
Renewables,Sweden,1976,0.00354,0.00354,SWE,752
Renewables,Sweden,1977,0.0036,0.0036,SWE,752
Renewables,Sweden,1978,0.00276,0.00276,SWE,752
Renewables,Sweden,1979,0.00347,0.00347,SWE,752
Renewables,Sweden,1980,0.00721,0.00721,SWE,752
Renewables,Sweden,1981,0.00921,0.00921,SWE,752
Renewables,Sweden,1982,0.01002,0.01002,SWE,752
Renewables,Sweden,1983,0.0145,0.0145,SWE,752
Renewables,Sweden,1984,0.01853,0.01853,SWE,752
Renewables,Sweden,1985,0.01808,0.01808,SWE,752
Renewables,Sweden,1986,0.01986,0.01986,SWE,752
Renewables,Sweden,1987,0.01965,0.01965,SWE,752
Renewables,Sweden,1988,0.02046,0.02046,SWE,752
Renewables,Sweden,1989,0.02194,0.02194,SWE,752
Renewables,Sweden,1990,0.01949,0.01949,SWE,752
Renewables,Sweden,1991,0.01873,0.01873,SWE,752
Renewables,Sweden,1992,0.02041,0.02041,SWE,752
Renewables,Sweden,1993,0.02224,0.02224,SWE,752
Renewables,Sweden,1994,0.02305,0.02305,SWE,752
Renewables,Sweden,1995,0.0246,0.0246,SWE,752
Renewables,Sweden,1996,0.02263,0.02263,SWE,752
Renewables,Sweden,1997,0.02977,0.02977,SWE,752
Renewables,Sweden,1998,0.03089,0.03089,SWE,752
Renewables,Sweden,1999,0.03056,0.03056,SWE,752
Renewables,Sweden,2000,0.04556,0.04556,SWE,752
Renewables,Sweden,2001,0.042333312,0.042333312,SWE,752
Renewables,Sweden,2002,0.047232581,0.047232581,SWE,752
Renewables,Sweden,2003,0.050911731,0.050911731,SWE,752
Renewables,Sweden,2004,0.07847828,0.07847828,SWE,752
Renewables,Sweden,2005,0.081748481,0.088159851,SWE,752
Renewables,Sweden,2006,0.089952453,0.097445288,SWE,752
Renewables,Sweden,2007,0.107759813,0.11600159,SWE,752
Renewables,Sweden,2008,0.117239814,0.131016855,SWE,752
Renewables,Sweden,2009,0.131768889,0.144282914,SWE,752
Renewables,Sweden,2010,0.147396258,0.167701247,SWE,752
Renewables,Sweden,2011,0.164447012,0.188089791,SWE,752
Renewables,Sweden,2012,0.179686909,0.207326689,SWE,752
Renewables,Sweden,2013,0.196568133,0.223694404,SWE,752
Renewables,Sweden,2014,0.201346168,0.237317694,SWE,752
Renewables,Sweden,2015,0.247076786,0.290104269,SWE,752
Renewables,Sweden,2016,0.245434434,0.301084495,SWE,752
Renewables,Sweden,2017,0.269235,0.332200129,SWE,752
Renewables,Sweden,2018,0.258820526,0.318417591,SWE,752
Renewables,Sweden,2019,0.299449664,0.360984356,SWE,752
Renewables,Switzerland,1965,0,0,CHE,756
Renewables,Switzerland,1966,0,0,CHE,756
Renewables,Switzerland,1967,0,0,CHE,756
Renewables,Switzerland,1968,0,0,CHE,756
Renewables,Switzerland,1969,0,0,CHE,756
Renewables,Switzerland,1970,0,0,CHE,756
Renewables,Switzerland,1971,0,0,CHE,756
Renewables,Switzerland,1972,0,0,CHE,756
Renewables,Switzerland,1973,0,0,CHE,756
Renewables,Switzerland,1974,0,0,CHE,756
Renewables,Switzerland,1975,0,0,CHE,756
Renewables,Switzerland,1976,0,0,CHE,756
Renewables,Switzerland,1977,0,0,CHE,756
Renewables,Switzerland,1978,0.00098,0.00098,CHE,756
Renewables,Switzerland,1979,0.00287,0.00287,CHE,756
Renewables,Switzerland,1980,0.00173,0.00173,CHE,756
Renewables,Switzerland,1981,0.00436,0.00436,CHE,756
Renewables,Switzerland,1982,0.0039,0.0039,CHE,756
Renewables,Switzerland,1983,0.00396,0.00396,CHE,756
Renewables,Switzerland,1984,0.00369,0.00369,CHE,756
Renewables,Switzerland,1985,0.00365,0.00365,CHE,756
Renewables,Switzerland,1986,0.00458,0.00458,CHE,756
Renewables,Switzerland,1987,0.00511,0.00511,CHE,756
Renewables,Switzerland,1988,0.00513,0.00513,CHE,756
Renewables,Switzerland,1989,0.00529,0.00529,CHE,756
Renewables,Switzerland,1990,0.00439,0.00439,CHE,756
Renewables,Switzerland,1991,0.00438,0.00438,CHE,756
Renewables,Switzerland,1992,0.00488,0.00488,CHE,756
Renewables,Switzerland,1993,0.00495,0.00495,CHE,756
Renewables,Switzerland,1994,0.00555,0.00555,CHE,756
Renewables,Switzerland,1995,0.0058,0.0058,CHE,756
Renewables,Switzerland,1996,0.00622,0.00622,CHE,756
Renewables,Switzerland,1997,0.00667,0.00667,CHE,756
Renewables,Switzerland,1998,0.007,0.007,CHE,756
Renewables,Switzerland,1999,0.00762,0.00762,CHE,756
Renewables,Switzerland,2000,0.00847,0.00847,CHE,756
Renewables,Switzerland,2001,0.008872013,0.008872013,CHE,756
Renewables,Switzerland,2002,0.009170129,0.009170129,CHE,756
Renewables,Switzerland,2003,0.009346731,0.009346731,CHE,756
Renewables,Switzerland,2004,0.009686752,0.009686752,CHE,756
Renewables,Switzerland,2005,0.010119304,0.010119304,CHE,756
Renewables,Switzerland,2006,0.011296981,0.011296981,CHE,756
Renewables,Switzerland,2007,0.0117045,0.0117045,CHE,756
Renewables,Switzerland,2008,0.012211491,0.012396441,CHE,756
Renewables,Switzerland,2009,0.012334444,0.012547717,CHE,756
Renewables,Switzerland,2010,0.013169264,0.013502319,CHE,756
Renewables,Switzerland,2011,0.015141402,0.015502695,CHE,756
Renewables,Switzerland,2012,0.017748,0.018154736,CHE,756
Renewables,Switzerland,2013,0.020249458,0.020693552,CHE,756
Renewables,Switzerland,2014,0.023948623,0.024859984,CHE,756
Renewables,Switzerland,2015,0.025773214,0.02789887,CHE,756
Renewables,Switzerland,2016,0.028671657,0.03206497,CHE,756
Renewables,Switzerland,2017,0.032886,0.038257252,CHE,756
Renewables,Switzerland,2018,0.034688947,0.041584171,CHE,756
Renewables,Switzerland,2019,0.0369382,0.044499713,CHE,756
Renewables,Syria,1965,,,SYR,760
Renewables,Syria,1966,,,SYR,760
Renewables,Syria,1967,,,SYR,760
Renewables,Syria,1968,,,SYR,760
Renewables,Syria,1969,,,SYR,760
Renewables,Syria,1970,,,SYR,760
Renewables,Syria,1971,,,SYR,760
Renewables,Syria,1972,,,SYR,760
Renewables,Syria,1973,,,SYR,760
Renewables,Syria,1974,,,SYR,760
Renewables,Syria,1975,,,SYR,760
Renewables,Syria,1976,,,SYR,760
Renewables,Syria,1977,,,SYR,760
Renewables,Syria,1978,,,SYR,760
Renewables,Syria,1979,,,SYR,760
Renewables,Syria,1980,,,SYR,760
Renewables,Syria,1981,,,SYR,760
Renewables,Syria,1982,,,SYR,760
Renewables,Syria,1983,,,SYR,760
Renewables,Syria,1984,,,SYR,760
Renewables,Syria,1985,,,SYR,760
Renewables,Syria,1986,,,SYR,760
Renewables,Syria,1987,,,SYR,760
Renewables,Syria,1988,,,SYR,760
Renewables,Syria,1989,,,SYR,760
Renewables,Syria,1990,,,SYR,760
Renewables,Syria,1991,,,SYR,760
Renewables,Syria,1992,,,SYR,760
Renewables,Syria,1993,,,SYR,760
Renewables,Syria,1994,,,SYR,760
Renewables,Syria,1995,,,SYR,760
Renewables,Syria,1996,,,SYR,760
Renewables,Syria,1997,,,SYR,760
Renewables,Syria,1998,,,SYR,760
Renewables,Syria,1999,,,SYR,760
Renewables,Syria,2000,,,SYR,760
Renewables,Syria,2001,,,SYR,760
Renewables,Syria,2002,,,SYR,760
Renewables,Syria,2003,,,SYR,760
Renewables,Syria,2004,,,SYR,760
Renewables,Syria,2005,,,SYR,760
Renewables,Syria,2006,,,SYR,760
Renewables,Syria,2007,,,SYR,760
Renewables,Syria,2008,,,SYR,760
Renewables,Syria,2009,,,SYR,760
Renewables,Syria,2010,,,SYR,760
Renewables,Syria,2011,,,SYR,760
Renewables,Syria,2012,,,SYR,760
Renewables,Syria,2013,,,SYR,760
Renewables,Syria,2014,,,SYR,760
Renewables,Syria,2015,,,SYR,760
Renewables,Syria,2016,,,SYR,760
Renewables,Syria,2017,,,SYR,760
Renewables,Syria,2018,,,SYR,760
Renewables,Syria,2019,,,SYR,760
Renewables,Taiwan,1965,0,0,TWN,158
Renewables,Taiwan,1966,0,0,TWN,158
Renewables,Taiwan,1967,0,0,TWN,158
Renewables,Taiwan,1968,0,0,TWN,158
Renewables,Taiwan,1969,0,0,TWN,158
Renewables,Taiwan,1970,0,0,TWN,158
Renewables,Taiwan,1971,0,0,TWN,158
Renewables,Taiwan,1972,0,0,TWN,158
Renewables,Taiwan,1973,0,0,TWN,158
Renewables,Taiwan,1974,0,0,TWN,158
Renewables,Taiwan,1975,0,0,TWN,158
Renewables,Taiwan,1976,0,0,TWN,158
Renewables,Taiwan,1977,0,0,TWN,158
Renewables,Taiwan,1978,0,0,TWN,158
Renewables,Taiwan,1979,0,0,TWN,158
Renewables,Taiwan,1980,0,0,TWN,158
Renewables,Taiwan,1981,0,0,TWN,158
Renewables,Taiwan,1982,8.28E-05,8.28E-05,TWN,158
Renewables,Taiwan,1983,4.55E-05,4.55E-05,TWN,158
Renewables,Taiwan,1984,3.51E-05,3.51E-05,TWN,158
Renewables,Taiwan,1985,2.96E-05,2.96E-05,TWN,158
Renewables,Taiwan,1986,0.000045321,0.000045321,TWN,158
Renewables,Taiwan,1987,0.000028272,0.000028272,TWN,158
Renewables,Taiwan,1988,3.10E-05,3.10E-05,TWN,158
Renewables,Taiwan,1989,0.003172142,0.003172142,TWN,158
Renewables,Taiwan,1990,0.003461438,0.003461438,TWN,158
Renewables,Taiwan,1991,0.003945282,0.003945282,TWN,158
Renewables,Taiwan,1992,0.004211191,0.004211191,TWN,158
Renewables,Taiwan,1993,0.003634829,0.003634829,TWN,158
Renewables,Taiwan,1994,0.003853552,0.003853552,TWN,158
Renewables,Taiwan,1995,0.005167886,0.005167886,TWN,158
Renewables,Taiwan,1996,0.005952005,0.005952005,TWN,158
Renewables,Taiwan,1997,0.005202695,0.005202695,TWN,158
Renewables,Taiwan,1998,0.006172268,0.006172268,TWN,158
Renewables,Taiwan,1999,0.007530776,0.007530776,TWN,158
Renewables,Taiwan,2000,0.010596316,0.010596316,TWN,158
Renewables,Taiwan,2001,0.013684565,0.013684565,TWN,158
Renewables,Taiwan,2002,0.017194661,0.017194661,TWN,158
Renewables,Taiwan,2003,0.017784785,0.017784785,TWN,158
Renewables,Taiwan,2004,0.018256247,0.018256247,TWN,158
Renewables,Taiwan,2005,0.018792754,0.018792754,TWN,158
Renewables,Taiwan,2006,0.020464567,0.020464567,TWN,158
Renewables,Taiwan,2007,0.022223159,0.022223159,TWN,158
Renewables,Taiwan,2008,0.022889677,0.022889677,TWN,158
Renewables,Taiwan,2009,0.024012807,0.024012807,TWN,158
Renewables,Taiwan,2010,0.027078768,0.027078768,TWN,158
Renewables,Taiwan,2011,0.031692899,0.031692899,TWN,158
Renewables,Taiwan,2012,0.031721215,0.031721215,TWN,158
Renewables,Taiwan,2013,0.035199825,0.035199825,TWN,158
Renewables,Taiwan,2014,0.036318286,0.036318286,TWN,158
Renewables,Taiwan,2015,0.039516354,0.039516354,TWN,158
Renewables,Taiwan,2016,0.040676534,0.040676534,TWN,158
Renewables,Taiwan,2017,0.047450272,0.047450272,TWN,158
Renewables,Taiwan,2018,0.057103789,0.057103789,TWN,158
Renewables,Taiwan,2019,0.07129867,0.07129867,TWN,158
Renewables,Thailand,1965,0,0,THA,764
Renewables,Thailand,1966,0,0,THA,764
Renewables,Thailand,1967,0,0,THA,764
Renewables,Thailand,1968,0,0,THA,764
Renewables,Thailand,1969,0,0,THA,764
Renewables,Thailand,1970,0,0,THA,764
Renewables,Thailand,1971,0,0,THA,764
Renewables,Thailand,1972,0,0,THA,764
Renewables,Thailand,1973,0,0,THA,764
Renewables,Thailand,1974,0,0,THA,764
Renewables,Thailand,1975,0,0,THA,764
Renewables,Thailand,1976,0,0,THA,764
Renewables,Thailand,1977,0,0,THA,764
Renewables,Thailand,1978,0,0,THA,764
Renewables,Thailand,1979,0,0,THA,764
